phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,f1_weighted,accuracy,hard_slice_quantile,hard_slice_macro_f1,avg_seq_len,compute_proxy,best_val_macro_f1,best_val_epoch,steps_to_best_val
step_01,2660,456,143.26225390844047,7.876580481417477,0.6774436090225564,0.14671689212779226,0.6425298412385434,0.6774436090225564,0.8,0.0798612499785776,138.37151872684868,63097.412539442994,0.14655168601078808,2.0,456.0
step_02,2660,992,160.33486973680556,7.801530818454921,0.7127819548872181,0.22483195462427033,0.6873600449317403,0.7127819548872181,0.8,0.14128312470681662,142.10841321897072,140971.54591321896,0.2751434817639085,2.0,992.0
step_03,2660,1596,179.7093953518197,7.801295197568834,0.7334586466165414,0.32054603726638903,0.7210794101778003,0.7334586466165414,0.8,0.2157442331627127,145.65102961364974,232459.04326338499,0.352562406689247,2.0,1596.0
step_04,2660,2200,180.29520956799388,7.849310387857258,0.7409774436090225,0.41101857516260504,0.7340229552199367,0.7409774436090225,0.8,0.3023103396551872,147.2732678901693,324001.1893583725,0.4162245315317339,2.0,2200.0
step_05,2660,2804,180.04851741157472,7.8008261024951935,0.7451127819548872,0.4367737388523777,0.7432507726254036,0.7451127819548872,0.8,0.3094157829402533,148.19656211630763,415543.1601741266,0.47535844888037704,2.0,2804.0
step_06,2660,3408,180.3136336626485,7.8162498734891415,0.7417293233082707,0.4333214019830391,0.7391407888050028,0.7417293233082707,0.8,0.29034175646092947,148.7925613003949,507085.04891174583,0.47535844888037704,2.0,2804.0
step_07,2660,4012,180.0620236173272,7.783850405365229,0.7417293233082707,0.4342695548625086,0.7398219903349026,0.7417293233082707,0.8,0.2515436881808359,149.20909587331306,598626.892643732,0.47535844888037704,2.0,2804.0
step_08,2660,4616,180.05905700847507,7.81627403665334,0.7428571428571429,0.4318816303156028,0.738740532171075,0.7428571428571429,0.8,0.24488933711569366,149.51661807580174,690168.7090379009,0.47535844888037704,2.0,2804.0
step_09,2660,5220,179.9558303169906,7.792584361508489,0.7338345864661654,0.43478798477592967,0.7339608128980452,0.7338345864661654,0.8,0.2186002175410491,149.7529708016068,781710.5075843876,0.47535844888037704,2.0,2804.0
step_10,2660,5824,180.09752891492099,7.793775927275419,0.7364661654135338,0.42400776025602027,0.7360217983324125,0.7364661654135338,0.8,0.21607345960944752,149.94029770541135,873252.2938363157,0.47535844888037704,2.0,2804.0
