phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,accuracy,hard_slice_macro_f1
clean,115,16,6.7538144630379975,0.4356184070929885,0.6880301602262017,0.4075935231714126,0.6880301602262017,0.44923857868020306
diverse,2740,360,11.961057205684483,0.4351351549848914,0.8868991517436381,0.8719052831525064,0.8868991517436381,0.6483490566037735
hard,5698,1074,26.753250509966165,0.4330289317294955,0.9019792648444863,0.8878152729993738,0.9019792648444863,0.6368331315327782
