phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,f1_weighted,accuracy,hard_slice_quantile,hard_slice_macro_f1,avg_seq_len,compute_proxy,best_val_macro_f1,best_val_epoch,steps_to_best_val
step_01,1830,446,144.82599366735667,5.452258218079805,0.6278688524590164,0.4444093657860733,0.6058155113915629,0.6278688524590164,0.8,0.1991446237735253,227.61514726507713,101516.3556802244,0.4458469097376392,2.0,446.0
step_02,1830,1092,196.36676739994437,5.437792860902846,0.7049180327868853,0.6279610906612306,0.7046556902990989,0.7049180327868853,0.8,0.3592346701570362,226.2164794865918,247028.39559935825,0.5829306902169277,2.0,1092.0
step_03,1830,2012,275.416492423974,5.4584261709824204,0.7459016393442623,0.6703917360850975,0.7452276047169466,0.7459016393442623,0.8,0.34291583069504045,223.27592212477452,449231.1553150463,0.666459623892779,2.0,2012.0
step_04,1830,2940,277.642738497816,5.411647687666118,0.7825136612021858,0.7213524657001009,0.7831487376116727,0.7825136612021858,0.8,0.35656716553452694,222.12916684405465,653059.7505215206,0.682848468111303,2.0,2940.0
step_05,1830,3868,277.5337284905836,5.443913772702217,0.8038251366120218,0.7598297723095105,0.8051955926887213,0.8038251366120218,0.8,0.4065951065770267,221.53253940001943,856887.8623992752,0.7300316241624389,2.0,3868.0
step_06,1830,4796,277.4740723473951,5.445382301695645,0.8142076502732241,0.7845160030541191,0.8134798910961657,0.8142076502732241,0.8,0.4366423597006016,221.1667580194712,1060715.771461384,0.739823419927445,2.0,4796.0
step_07,1830,5724,277.44769158028066,5.4462503688409925,0.8142076502732241,0.771821221305895,0.8131362911193667,0.8142076502732241,0.8,0.4222645314748725,220.91956260251504,1264543.5763367962,0.739823419927445,2.0,4796.0
step_08,1830,6652,277.8252404425293,5.444925610907376,0.8224043715846995,0.7786728895320586,0.8213536888189142,0.8224043715846995,0.8,0.4624174691254878,220.74132901744548,1468371.3206240474,0.7448588611492432,1.0,6188.0
step_09,1830,7580,278.3646463230252,5.477877106517553,0.8180327868852459,0.7812659967787934,0.8181849464192339,0.8180327868852459,0.8,0.4559037596550607,220.60673173793126,1672199.026573519,0.7450757591111683,2.0,7580.0
step_10,1830,8508,277.6547021865845,5.461356825195253,0.8245901639344262,0.7886322556726455,0.824287694192108,0.8245901639344262,0.8,0.4963329806284781,220.50149350362707,1876026.706728859,0.7614008447206156,1.0,8044.0
