phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,accuracy,hard_slice_macro_f1
clean,72,10,7.589851242955774,4.5455040340311825,0.0015467904098994587,4.41257584114727e-05,0.0015467904098994587,0.0001451378809869376
diverse,2144,278,40.955265851225704,3.6676176437176764,0.6573859242072699,0.15135385730167544,0.6573859242072699,0.141320298565305
hard,4561,850,87.14107415406033,3.666230584960431,0.7169373549883991,0.4116677370072889,0.7169373549883991,0.31405404566984985
