phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,f1_weighted,accuracy,hard_slice_quantile,hard_slice_macro_f1,avg_seq_len,compute_proxy,best_val_macro_f1,best_val_epoch,steps_to_best_val
step_01,1830,446,145.6300550652668,5.437569166533649,0.6267759562841531,0.42021724723782744,0.5818588704882053,0.6267759562841531,0.8,0.20838953823332604,227.55902972518228,101491.3272574313,0.44254445565543166,2.0,446.0
step_02,1830,1092,197.2523042205721,5.413281444460154,0.6923497267759563,0.5839796145386628,0.6920565416045468,0.6923497267759563,0.8,0.2796949043147744,226.05611279876197,246853.27517624808,0.5930451696212306,2.0,1092.0
step_03,1830,2012,275.11576953623444,5.518461643718183,0.7360655737704918,0.6823005213872096,0.737145646376496,0.7360655737704918,0.8,0.38578240477073067,223.20628207121754,449091.0395272897,0.6738497554630571,2.0,2012.0
step_04,1830,2940,278.14170566480607,5.528438569046557,0.76775956284153,0.712707470904355,0.7694402027239716,0.76775956284153,0.8,0.3432721230830134,222.0834628238149,652925.3807020158,0.70238202425677,2.0,2940.0
step_05,1830,3868,278.61123133450747,5.441469547338784,0.7775956284153005,0.7368746269188264,0.7804141545937633,0.7775956284153005,0.8,0.3548468589613271,221.49927997022797,856759.2149248418,0.7347379643971383,2.0,3868.0
step_06,1830,4796,277.9805360818282,5.488699506036937,0.7923497267759563,0.7568927160786366,0.793488825076081,0.7923497267759563,0.8,0.4065874263395072,221.1411251908596,1060592.8364153628,0.745037283950249,2.0,4796.0
step_07,1830,5724,278.0075223837048,5.4261069586500525,0.7945355191256831,0.7574289476127581,0.7961514483301164,0.7945355191256831,0.8,0.40761528349528175,220.89908256880733,1264426.3486238532,0.765873617035193,2.0,5724.0
step_08,1830,6652,277.03832146525383,5.401518858969212,0.8016393442622951,0.7707707406367821,0.8007929566666683,0.8016393442622951,0.8,0.41870469563200957,220.72456363208656,1468259.7972806399,0.7660261331861057,2.0,6652.0
step_09,1830,7580,278.3569514770061,5.445187852717936,0.805464480874317,0.7780273863389582,0.8065950259062283,0.805464480874317,0.8,0.4637995371975841,220.59277120372587,1672093.2057242421,0.7660261331861057,2.0,6652.0
step_10,1830,8508,278.674942641519,5.492668554186821,0.8016393442622951,0.7712127092580753,0.8028548646110591,0.8016393442622951,0.8,0.4138699648688267,220.48972580063713,1875926.5871118207,0.7660261331861057,2.0,6652.0
