phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,accuracy,hard_slice_macro_f1
full,823,1360,220.70492721628398,2.3959337742999196,0.4349939246658566,0.08660941091085037,0.4349939246658566,0.12179487179487179
