phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,f1_weighted,accuracy,hard_slice_quantile,hard_slice_macro_f1,avg_seq_len,compute_proxy,best_val_macro_f1,best_val_epoch,steps_to_best_val
step_01,500,116,43.126521275378764,1.465884773992002,0.948,0.9479166666666666,0.9479166666666666,0.948,0.8,0.7867803837953091,126.9967637540453,14731.624595469255,0.9288382850026686,2.0,116.0
step_02,500,272,48.96596848964691,1.4583979975432158,0.974,0.9739998959995839,0.9739998959995839,0.974,0.8,0.8891017239641092,127.41226851851852,34656.137037037035,0.9510869565217391,2.0,272.0
step_03,500,480,62.270896160043776,1.4538432313129306,0.984,0.9839976956681762,0.9839976956681762,0.984,0.8,0.9141209667525456,127.45692589683163,61179.32443047919,0.971110968449227,2.0,480.0
step_04,500,734,75.2775271832943,1.4741522734984756,0.974,0.973997399739974,0.9739973997399741,0.974,0.8,0.8571428571428572,127.08290554414785,93278.85266940451,0.971110968449227,2.0,480.0
step_05,500,988,75.74024615902454,1.4742389852181077,0.984,0.9839989759344598,0.9839989759344598,0.984,0.8,0.9271491015055853,126.90138518236117,125378.56856017283,0.971110968449227,2.0,480.0
step_06,500,1242,75.57558575924486,1.471556426025927,0.982,0.9819993519766712,0.9819993519766712,0.982,0.8,0.8963116575322174,126.79416818273701,157478.35688295937,0.971110968449227,2.0,480.0
step_07,500,1496,75.29089386295527,1.450579178519547,0.982,0.9819993519766712,0.9819993519766712,0.982,0.8,0.9017359973796266,126.72338283413038,189578.18071985905,0.973332806573957,2.0,1496.0
step_08,500,1750,75.14756887592375,1.4484866624698043,0.982,0.981999927999712,0.981999927999712,0.982,0.8,0.9166666666666667,126.67315691336776,221678.0245983936,0.973332806573957,2.0,1496.0
step_09,500,2004,75.29472408164293,1.477834994904697,0.98,0.9799996799948799,0.9799996799948799,0.98,0.8,0.8901098901098901,126.6356691088985,253777.8808942326,0.9755554348416535,2.0,2004.0
step_10,500,2258,75.5380677441135,1.448856171220541,0.978,0.977999911999648,0.977999911999648,0.978,0.8,0.8588368153585545,126.60661887295765,285877.7454151384,0.9755554348416535,2.0,2004.0
