phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,f1_weighted,accuracy,hard_slice_quantile,hard_slice_macro_f1,avg_seq_len,compute_proxy,best_val_macro_f1,best_val_epoch,steps_to_best_val
clean,2702,182,75.46000354830176,7.960399338975549,0.4929681717246484,0.02231497656204492,0.3711588296003919,0.4929681717246484,0.8,0.0076111700361853035,112.57088388214905,20487.90086655113,0.028098290784059093,2.0,182.0
diverse,2702,544,110.04844159446657,7.951369903981686,0.6565507031828275,0.11041180912450588,0.6092177417847514,0.6565507031828275,0.8,0.05275124713694643,124.45539634850935,67703.73561358909,0.14514686627776627,2.0,544.0
hard,2702,1116,170.8799211634323,7.951913774944842,0.727979274611399,0.33272642947324543,0.7110606479861519,0.727979274611399,0.8,0.2430984362644853,137.42129525522824,153362.16550483473,0.3823480962549786,2.0,1116.0
