phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,f1_weighted,accuracy,hard_slice_quantile,hard_slice_macro_f1,avg_seq_len,compute_proxy,best_val_macro_f1,best_val_epoch,steps_to_best_val
easy,500,76,30.735755779780447,1.5254053762182593,0.946,0.945999783999136,0.945999783999136,0.946,0.8,0.7777777777777778,129.50123456790124,9842.093827160494,0.9444441700946671,2.0,76.0
easy_medium,500,228,46.371800352819264,1.4666344048455358,0.966,0.965996599659966,0.965996599659966,0.966,0.8,0.8159735001840265,128.40164609053497,29275.57530864197,0.9622220356643736,2.0,228.0
all,500,482,75.38714204076678,1.4649517266079783,0.982,0.981999927999712,0.981999927999712,0.982,0.8,0.850139156497538,127.12267706302794,61273.13034437947,0.964441634894609,2.0,482.0
