phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,accuracy,hard_slice_macro_f1
full,1060,1068,110.37057103775442,0.58383490704,0.8990566037735849,0.885308182435022,0.8990566037735849,0.6556527156620608
