phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,accuracy,hard_slice_macro_f1
full,823,2075,333.87910439725965,2.42619640706107,0.8602673147023087,0.8168558254019833,0.8602673147023087,0.44548987244639415
