phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,accuracy,hard_slice_macro_f1
clean,1992,126,55.40529323089868,2.508207503706217,0.6488456865127582,0.39105181401247113,0.6488456865127582,0.23267958209676834
diverse,3983,376,74.43742727674544,2.542902053333819,0.7436208991494532,0.5920878328470035,0.7436208991494532,0.4083731063700056
hard,6306,772,116.81615410465747,2.4610973773524165,0.7885783718104495,0.7305304064399915,0.7885783718104495,0.35260136948129933
