phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,accuracy,hard_slice_macro_f1
full,818,2772,428.89584768516943,2.3517962926998734,0.44865525672371637,0.08848704038577457,0.44865525672371637,0.12468193384223919
