phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,accuracy,hard_slice_macro_f1
clean,3244,204,63.94176936894655,3.9933422673493624,0.5103703703703704,0.03533033244952722,0.5103703703703704,0.026471953824425916
diverse,6487,610,117.83142815157771,4.038422526791692,0.6718518518518518,0.17441633229333153,0.6718518518518518,0.10487991887675911
hard,10270,1252,187.40105531550944,4.0178035302087665,0.7229629629629629,0.3839445196067918,0.7229629629629629,0.20180178662010778
