phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,f1_weighted,accuracy,hard_slice_quantile,hard_slice_macro_f1,avg_seq_len,compute_proxy,best_val_macro_f1,best_val_epoch,steps_to_best_val
step_01,1830,216,79.04156728833914,5.502654172480106,0.5655737704918032,0.33536554257905676,0.49758763321653676,0.5655737704918032,0.8,0.16375654720102498,227.36756599941978,49111.39425587467,0.3263772246648481,2.0,216.0
step_02,1830,582,115.75399555638433,5.49393518269062,0.6726775956284153,0.532005897920022,0.646077819004288,0.6726775956284153,0.8,0.2849165927851351,225.18804429631223,131059.44178045372,0.5496986403895061,2.0,582.0
step_03,1830,1172,180.5563511988148,5.476766875945032,0.7431693989071039,0.671326012239583,0.7361775414580998,0.7431693989071039,0.8,0.37549168277985634,221.31090462458613,259376.38022001495,0.6745019707788665,2.0,1172.0
step_04,1830,1764,181.89872300159186,5.465373927727342,0.7644808743169399,0.7027717733219326,0.760916826380009,0.7644808743169399,0.8,0.38294669789012425,219.99315530020925,388067.9259495691,0.7129339408949101,2.0,1764.0
step_05,1830,2356,181.3557723471895,5.535917388275266,0.7759562841530054,0.7222169001949936,0.7749616354368127,0.7759562841530054,0.8,0.418338156038962,219.33805882977595,516760.4666029521,0.7248017595091977,2.0,2356.0
step_06,1830,2948,180.9392893500626,5.443438264541328,0.7934426229508197,0.7368741534996139,0.7907116673700634,0.7934426229508197,0.8,0.3795036398417495,218.9462016589236,645453.4024905068,0.7420737346213586,2.0,2948.0
step_07,1830,3540,181.12288511171937,5.4928832203149796,0.8021857923497268,0.7567174468043999,0.8004237671026494,0.8021857923497268,0.8,0.4669274986356259,218.68546193252075,774146.5352411234,0.7420737346213586,2.0,2948.0
step_08,1830,4132,180.88714975491166,5.474937530234456,0.8,0.7545749044616644,0.7981019982276787,0.8,0.8,0.45566682029551253,218.49946278052693,902839.7802091372,0.7598689360678065,2.0,4132.0
step_09,1830,4724,181.51789458002895,5.428903452120721,0.8087431693989071,0.7614880871812993,0.8068049044571894,0.8087431693989071,0.8,0.40695221044554414,218.36009635747564,1031533.095192715,0.7615093195438903,2.0,4724.0
step_10,1830,5316,181.07020535878837,5.450826484709978,0.8098360655737705,0.7672500972828892,0.8092272984592402,0.8098360655737705,0.8,0.47075765617259097,218.25177893040706,1160226.456794044,0.7615093195438903,2.0,4724.0
