phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,f1_weighted,accuracy,hard_slice_quantile,hard_slice_macro_f1,avg_seq_len,compute_proxy,best_val_macro_f1,best_val_epoch,steps_to_best_val
step_01,1060,152,15.395867872983217,0.24975397530943155,0.8650943396226415,0.8482669013034152,0.8672394804848658,0.8650943396226415,0.8,0.6556527156620608,5.915632754342432,899.1761786600496,0.8431668209369682,2.0,152.0
step_02,1060,394,9.24720883835107,0.24229644984006882,0.8924528301886793,0.8780753583882216,0.8937957808513594,0.8924528301886793,0.8,0.6299677765843179,5.861128826530612,2309.284757653061,0.8705740793515089,2.0,394.0
step_03,1060,698,11.305869886651635,0.24220412876456976,0.9047169811320754,0.8915781126732891,0.9057495751301915,0.9047169811320754,0.8,0.6814032254446762,5.8558696435001805,4087.397011163126,0.8821842553148636,2.0,698.0
step_04,1060,1054,13.13131742272526,0.24194497242569923,0.9150943396226415,0.9024216611638212,0.9156251324376706,0.9150943396226415,0.8,0.6978390804597701,5.856240691093238,6172.477688412273,0.8821842553148636,2.0,698.0
step_05,1060,1410,13.16535337921232,0.2423243811354041,0.9226415094339623,0.9106731781110233,0.9229499715814606,0.9226415094339623,0.8,0.7361317876754119,5.856424183064732,8257.558098121272,0.8821842553148636,2.0,698.0
step_06,1060,1766,13.130449977703393,0.24425380770117044,0.9188679245283019,0.9060144174460996,0.919064661881601,0.9188679245283019,0.8,0.6898641588296761,5.856533636589786,10342.638402217563,0.8862776431180783,2.0,1766.0
step_07,1060,2122,13.18782006483525,0.24201471358537674,0.9188679245283019,0.9057079968224546,0.9189343888096444,0.9188679245283019,0.8,0.7272259392691713,5.856606340193991,12427.71865389165,0.8862776431180783,2.0,1766.0
step_08,1060,2478,13.149521626532078,0.24235184211283922,0.9160377358490566,0.9029702379666742,0.9163400687049471,0.9160377358490566,0.8,0.7104929322218194,5.8566581419492065,14512.798875750133,0.8862776431180783,2.0,1766.0
step_09,1060,2834,13.143153253011405,0.24220101814717054,0.9160377358490566,0.9029702379666742,0.9163400687049471,0.9160377358490566,0.8,0.7165775401069518,5.8566969227363295,16597.87907903476,0.8862776431180783,2.0,1766.0
step_10,1060,3190,13.162336171604693,0.24264147877693176,0.909433962264151,0.8963983775594977,0.9101966826458062,0.909433962264151,0.8,0.6978712033490693,5.856727043876728,18682.959269966763,0.8862776431180783,2.0,1766.0
