phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,f1_weighted,accuracy,hard_slice_quantile,hard_slice_macro_f1,avg_seq_len,compute_proxy,best_val_macro_f1,best_val_epoch,steps_to_best_val
step_01,1060,254,16.07330601941794,0.3100323714315891,0.8622641509433963,0.8454100489461592,0.8645755706458744,0.8622641509433963,0.8,0.6036324786324787,5.848768472906404,1485.5871921182265,0.8383547731888964,2.0,254.0
step_02,1060,648,14.575061440467834,0.30711991991847754,0.8886792452830189,0.8748819641170916,0.890482299071748,0.8886792452830189,0.8,0.6694164989939637,5.792706519636293,3753.673824724318,0.8664895847895988,2.0,648.0
step_03,1060,1118,17.08249697741121,0.3071801122277975,0.8971698113207547,0.8819139466027008,0.8978505191953136,0.8971698113207547,0.8,0.7085673011952749,5.800089671019448,6484.500252199743,0.8778316076121719,2.0,1118.0
step_04,1060,1656,19.32141392119229,0.30569159518927336,0.9028301886792452,0.8885871755859174,0.9035442183593858,0.9028301886792452,0.8,0.7078318584070796,5.807558447454037,9617.316788983884,0.8798221451642221,2.0,1656.0
step_05,1060,2194,19.718913759104908,0.3109225556254387,0.9084905660377358,0.893384377213166,0.9084527059153685,0.9084905660377358,0.8,0.7030812324929971,5.811363311920057,12750.131106352605,0.8798221451642221,2.0,1656.0
step_06,1060,2732,19.697130686603487,0.30595953296869993,0.9084905660377358,0.893734335839599,0.9086026386721521,0.9084905660377358,0.8,0.7058936088786836,5.813669295671313,15882.944515774028,0.8798221451642221,2.0,1656.0
step_07,1060,3270,19.352084843441844,0.3054219000041485,0.9066037735849056,0.8910052877080263,0.9064870766830836,0.9066037735849056,0.8,0.7094536795135598,5.815216350297852,19015.757465473976,0.8798221451642221,2.0,1656.0
step_08,1060,3808,19.30701425112784,0.3076899657025933,0.9113207547169812,0.8964236857533712,0.9111725251750546,0.9113207547169812,0.8,0.735,5.816326194940623,22148.570150333893,0.8822804314329737,1.0,3539.0
step_09,1060,4346,19.523825568147004,0.30832924228161573,0.910377358490566,0.895409114467298,0.9102653766150803,0.910377358490566,0.8,0.7346920532761241,5.817161221519261,25281.38266872271,0.8822804314329737,1.0,3539.0
step_10,1060,4884,20.08200715854764,0.30768595542758703,0.9150943396226415,0.9001569858712717,0.914657148781138,0.9150943396226415,0.8,0.7633928571428572,5.817812259553731,28414.195075660424,0.8862783144747743,1.0,4615.0
