phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,f1_weighted,accuracy,hard_slice_quantile,hard_slice_macro_f1,avg_seq_len,compute_proxy,best_val_macro_f1,best_val_epoch,steps_to_best_val
step_01,2702,258,88.67545221932232,7.9844532161951065,0.6162102146558105,0.08809406032696844,0.549283254132114,0.6162102146558105,0.8,0.04761883659222062,144.89875579409613,37383.8789948768,0.11572646599541836,2.0,258.0
step_02,2702,580,98.91376864351332,7.961210449226201,0.6776461880088823,0.17527687438976056,0.6448825951526246,0.6776461880088823,0.8,0.09102686450734576,149.90922860543114,86947.35259115006,0.22264799287296766,2.0,580.0
step_03,2702,964,117.09660474024713,7.950626155361533,0.7165062916358254,0.29846851370586486,0.6950457384890874,0.7165062916358254,0.8,0.2071688653224741,154.514179784051,148951.6693118252,0.3490921396180066,2.0,964.0
step_04,2702,1348,117.07236283738166,7.931494170799851,0.7298297557364914,0.3574305147578327,0.7184430980158292,0.7298297557364914,0.8,0.2522680333221028,156.52135520751034,210990.78681972393,0.3896537028894489,2.0,1348.0
step_05,2702,1732,117.2656188281253,7.955955755896866,0.7283493708364175,0.40682366940053966,0.72139013530197,0.7283493708364175,0.8,0.26540742332728434,157.63698481561823,273027.2577006508,0.43692299519501765,2.0,1732.0
step_06,2702,2116,117.15652495622635,8.01707184035331,0.735381199111769,0.4197492502724377,0.7276866405773851,0.735381199111769,0.8,0.29185551042785274,158.3471289530515,335062.52486465697,0.43692299519501765,2.0,1732.0
step_07,2702,2500,116.96260196249932,7.930614308454096,0.729459659511473,0.4163019217495252,0.7244909900151668,0.729459659511473,0.8,0.24776483132029725,158.8388574575677,397097.14364391926,0.43692299519501765,2.0,1732.0
step_08,2702,2884,116.93659308366477,7.927476619370282,0.7298297557364914,0.4133387872974475,0.7268399000126721,0.7298297557364914,0.8,0.23326352803921344,159.19950530495345,459131.3732994858,0.43692299519501765,2.0,1732.0
step_09,2702,3268,117.27576759643853,7.933371406048536,0.729459659511473,0.4163560416079707,0.7284297940174862,0.729459659511473,0.8,0.23232902870392902,159.47532164190534,521165.3511257467,0.43692299519501765,2.0,1732.0
step_10,2702,3652,117.26398557145149,7.9907162468880415,0.7246484085862325,0.41176971533525003,0.7224556731708723,0.7246484085862325,0.8,0.22404476911104723,159.69308779443256,583199.1566252677,0.43692299519501765,2.0,1732.0
