phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,accuracy,hard_slice_macro_f1
full,1310,4056,1146.4216492120177,7.822870081290603,0.7587786259541984,0.4928132852004809,0.7587786259541984,0.24631927701954068
