phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,accuracy,hard_slice_macro_f1
full,1061,5370,242.44760511210188,0.4413402881473303,0.6880301602262017,0.4075935231714126,0.6880301602262017,0.4342105263157895
