phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,accuracy,hard_slice_macro_f1
clean,1702,108,20.9359978614375,0.9810815723612905,0.8633364750235627,0.8320390586020959,0.8633364750235627,0.732016333737998
diverse,3537,330,25.912113902159035,0.9655224476009607,0.8953817153628653,0.8810750714179685,0.8953817153628653,0.6777036048064085
hard,5388,668,39.37290321290493,0.9851519735530019,0.9085768143261075,0.895763047470114,0.9085768143261075,0.7370370370370369
