phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,accuracy,hard_slice_macro_f1
full,823,2490,397.59775908570737,3.1117427395656705,0.8724179829890644,0.814743436488957,0.8724179829890644,0.46523184375386784
