phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,f1_weighted,accuracy,hard_slice_quantile,hard_slice_macro_f1,avg_seq_len,compute_proxy,best_val_macro_f1,best_val_epoch,steps_to_best_val
step_01,818,358,115.27931005228311,2.446875909343362,0.7958435207823961,0.6690808231850437,0.7941825324033767,0.7958435207823961,0.8,0.401547942337416,143.01052077853763,51197.76643871647,0.7106596206948811,2.0,358.0
step_02,818,762,122.00340782571584,2.4471773486584425,0.8447432762836186,0.7844362819301514,0.8484934779105807,0.8447432762836186,0.8,0.506025815454387,144.04275475739354,109760.57912513388,0.7640889546853117,2.0,762.0
step_03,818,1178,125.71832721401006,2.4384682094678283,0.871638141809291,0.8275313311059701,0.872687059010882,0.871638141809291,0.8,0.5237370730646044,144.37939484338375,170078.92712550604,0.8031800138236967,2.0,1178.0
step_04,818,1594,125.84813143871725,2.430330516770482,0.882640586797066,0.841939456654344,0.8832040735972645,0.882640586797066,0.8,0.6075485396862381,144.54237821673092,230400.5508774691,0.8031800138236967,2.0,1178.0
step_05,818,2010,126.18617794010788,2.463806178420782,0.89119804400978,0.8729210982637934,0.8909539106537078,0.89119804400978,0.8,0.6734502251604868,144.63782131270278,290722.0208385326,0.8107341920604393,2.0,2010.0
step_06,818,2426,125.88711959030479,2.4501526039093733,0.8863080684596577,0.8497359714149079,0.8858392598749056,0.8863080684596577,0.8,0.6141905608068248,144.70050131789756,351043.41619721946,0.8374856252594337,2.0,2426.0
step_07,818,2842,125.93746525701135,2.44034721609205,0.8887530562347188,0.8562609849306698,0.8880997896193435,0.8887530562347188,0.8,0.6435084672166739,144.7448169386855,411364.76973974414,0.8374856252594337,2.0,2426.0
step_08,818,3258,126.04725734516978,2.4699045354500413,0.8875305623471883,0.8415668529286,0.8874726081342247,0.8875305623471883,0.8,0.5169687190896802,144.7778077026663,471686.09749528684,0.8374856252594337,2.0,2426.0
step_09,818,3674,126.29395284503698,2.449209850281477,0.8838630806845966,0.8456437322199887,0.8835487719579092,0.8838630806845966,0.8,0.5898000869235992,144.80332287117903,532007.4082287118,0.8374856252594337,2.0,2426.0
step_10,818,4090,125.75584487523884,2.4514790466055274,0.8887530562347188,0.8504458640557925,0.8879992157147152,0.8887530562347188,0.8,0.5456343025239884,144.82364477675972,592328.7071369473,0.8374856252594337,2.0,2426.0
