phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,f1_weighted,accuracy,hard_slice_quantile,hard_slice_macro_f1,avg_seq_len,compute_proxy,best_val_macro_f1,best_val_epoch,steps_to_best_val
step_01,1061,260,16.39635555073619,0.2571629313752055,0.8689915174363808,0.8465175333156414,0.8686040349515405,0.8689915174363808,0.8,0.6224090909090909,5.830921369995176,1516.0395561987457,0.8685404600701525,2.0,260.0
step_02,1061,654,14.426077257841825,0.2610923880711198,0.882186616399623,0.8631186752055156,0.8823310704995784,0.882186616399623,0.8,0.6697235513024987,5.7989448441247005,3792.509928057554,0.8930962529919089,2.0,654.0
step_03,1061,1128,17.239600173197687,0.2565830275416374,0.883129123468426,0.863652945321892,0.8830319854228074,0.883129123468426,0.8,0.6710061782877317,5.810265250514375,6553.979202580214,0.8930962529919089,2.0,654.0
step_04,1061,1666,19.706501530483365,0.2611346784979105,0.8953817153628653,0.8780486289518401,0.8953383826468376,0.8953817153628653,0.8,0.7078189300411523,5.816543107665676,9690.360817371016,0.9110620377847602,2.0,1666.0
step_05,1061,2204,19.957763613201678,0.26034925039857626,0.8934967012252591,0.8754364912390065,0.8932731837749343,0.8934967012252591,0.8,0.7081853012887496,5.819753718397179,12826.737195347381,0.9110620377847602,2.0,1666.0
step_06,1061,2742,19.587277367711067,0.258960485458374,0.8925541941564562,0.8727014397575146,0.8916065686481535,0.8925541941564562,0.8,0.708367139959432,5.821703654606541,15963.111420931134,0.9110620377847602,2.0,1666.0
step_07,1061,3280,19.74258932750672,0.25661911629140377,0.8944392082940622,0.8747132253711201,0.8934083968349061,0.8944392082940622,0.8,0.7188150269617166,5.823013583478211,19099.484553808532,0.9110620377847602,2.0,1666.0
step_08,1061,3818,20.08423262834549,0.2626150259748101,0.9000942507068803,0.8838295569107706,0.9001761887108909,0.9000942507068803,0.8,0.7429937393284007,5.8239541791804115,22235.85705611081,0.9110620377847602,2.0,1666.0
step_09,1061,4356,20.13430778402835,0.26159210968762636,0.8906691800188501,0.8722366170046673,0.8904862265398013,0.8906691800188501,0.8,0.7157623323456901,5.824662341958776,25372.229161572428,0.9110620377847602,2.0,1666.0
step_10,1061,4894,19.816697522997856,0.2564532421529293,0.8868991517436381,0.8678309831082764,0.8867098895239321,0.8868991517436381,0.8,0.6750248756218906,5.825214752986058,28508.60100111377,0.9110620377847602,2.0,1666.0
