phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,accuracy,hard_slice_macro_f1
full,1061,1614,75.62753575202078,0.24932179506868124,0.9066918001885014,0.8926272533515969,0.9066918001885014,0.6535813746240392
