phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,accuracy,hard_slice_macro_f1
clean,1323,166,62.75341710401699,4.958009206224233,0.6019536019536019,0.5327953765378247,0.6019536019536019,0.3061911452322411
diverse,3315,582,140.73084338381886,4.952597207855433,0.7802197802197802,0.7114662501278526,0.7802197802197802,0.292659872637184
hard,5639,1288,206.76505133882165,2.3897807747125626,0.8827838827838828,0.8494267301329008,0.8827838827838828,0.4961769323113861
