phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,accuracy,hard_slice_macro_f1
full,822,2490,383.86531922221184,2.3459650580771267,0.8686131386861314,0.8213888188179534,0.8686131386861314,0.5658025099883737
