phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,f1_weighted,accuracy,hard_slice_quantile,hard_slice_macro_f1,avg_seq_len,compute_proxy,best_val_macro_f1,best_val_epoch,steps_to_best_val
step_01,2667,456,146.03961582761258,7.915750594809651,0.6745406824146981,0.1548020769237077,0.6394208132811635,0.6745406824146981,0.8,0.0654200751808089,138.91628865979382,63345.82762886598,0.1754601932895793,2.0,456.0
step_02,2667,990,159.98713922221214,7.909666962921619,0.7015373078365205,0.23432847509049082,0.6809455143668836,0.7015373078365205,0.8,0.1264115069893662,143.00569187958513,141575.6349607893,0.2813237523538112,2.0,990.0
step_03,2667,1592,179.60033640265465,7.83259679749608,0.7247844019497562,0.34489545616009776,0.7107739129460003,0.7247844019497562,0.8,0.23267597952263716,146.55488715892113,233315.38035700243,0.3953645318756859,2.0,1592.0
step_04,2667,2196,180.10219105985016,7.848083407618105,0.7315335583052118,0.40315824711633363,0.7230697810919906,0.7315335583052118,0.8,0.288032194247968,148.18241952499073,325408.59327687963,0.4540553932265561,2.0,2196.0
step_05,2667,2800,180.16266817692667,7.812649593688548,0.7315335583052118,0.4275698552097628,0.7273728874238082,0.7315335583052118,0.8,0.2940419653127068,149.1082259796028,417503.0327428878,0.4648388162788964,2.0,2800.0
step_06,2667,3404,179.79778847750276,7.817195714451373,0.728158980127484,0.42844451217365337,0.7265826743797884,0.728158980127484,0.8,0.26390781211322273,149.705653989807,509598.046181303,0.4676081341465957,2.0,3404.0
step_07,2667,4008,179.73036645818502,7.8346861358731985,0.7247844019497562,0.41384196818429664,0.7225514448505338,0.7247844019497562,0.8,0.21841989608695525,150.12309735896233,601693.374214721,0.49515362523212203,1.0,3706.0
step_08,2667,4612,180.50409526750445,7.862872450612485,0.7244094488188977,0.40801539789733715,0.7222475477873923,0.7244094488188977,0.8,0.1773383139239784,150.43124312431243,693788.8932893289,0.49515362523212203,1.0,3706.0
step_09,2667,5216,180.12607655394822,7.836519934237003,0.7210348706411699,0.4111699155658892,0.7192930140525677,0.7210348706411699,0.8,0.166091506099183,150.66804774943554,785884.5370610558,0.49515362523212203,1.0,3706.0
step_10,2667,5820,179.9269153131172,7.863682643510401,0.7199100112485939,0.40608309933273623,0.7203323346423819,0.7199100112485939,0.8,0.17000474354839282,150.85571593098476,877980.2667183313,0.49515362523212203,1.0,3706.0
