phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,f1_weighted,accuracy,hard_slice_quantile,hard_slice_macro_f1,avg_seq_len,compute_proxy,best_val_macro_f1,best_val_epoch,steps_to_best_val
step_01,500,116,42.11322717927396,1.4531784718856215,0.966,0.965996599659966,0.965996599659966,0.966,0.8,0.867007672634271,126.92140921409214,14722.883468834687,0.9666651851193386,2.0,116.0
step_02,500,270,46.86097452789545,1.456993494182825,0.968,0.9679871948779513,0.9679871948779512,0.968,0.8,0.8262078554049357,127.69953488372093,34478.87441860465,0.9710995509314837,2.0,270.0
step_03,500,480,62.679788364097476,1.4650530833750963,0.976,0.9759965435022644,0.9759965435022643,0.976,0.8,0.8881090428237208,127.72760607647983,61309.25091671032,0.9822190611664295,1.0,375.0
step_04,500,734,75.4448407376185,1.4523520655930042,0.972,0.972,0.972,0.972,0.8,0.8696741854636592,127.36419647441383,93485.32021221975,0.9866656130854783,1.0,607.0
step_05,500,988,75.11332604661584,1.4475209545344114,0.976,0.976,0.976,0.976,0.8,0.8867263927504891,127.18784951703101,125661.59532282664,0.9866656130854783,1.0,607.0
step_06,500,1242,75.63798433542252,1.452928096987307,0.976,0.9759938544267333,0.9759938544267333,0.976,0.8,0.8973727422003284,127.08369554230264,157837.94986353986,0.9866656130854783,1.0,607.0
step_07,500,1496,75.28942773118615,1.4497333969920874,0.978,0.9779956871546823,0.9779956871546824,0.978,0.8,0.9088976617066504,127.01493539184428,190014.34334619905,0.9866656130854783,1.0,607.0
step_08,500,1750,75.22938256990165,1.448276199400425,0.974,0.9739915732697394,0.9739915732697393,0.974,0.8,0.8621323529411764,126.96614788782902,222190.7588037008,0.9866664032869785,1.0,1623.0
step_09,500,2004,75.623774074018,1.4679408865049481,0.98,0.9799996799948799,0.9799996799948799,0.98,0.8,0.9004314636574842,126.92973446893788,254367.18787575152,0.9866664032869785,1.0,1623.0
step_10,500,2258,75.32285140268505,1.4539124881848693,0.978,0.977999911999648,0.977999911999648,0.978,0.8,0.898000815993472,126.90151725671095,286543.62596565334,0.9866666666666667,2.0,2258.0
