phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,accuracy,hard_slice_macro_f1
full,823,1632,265.47269932180643,2.4889955846592784,0.4507897934386391,0.08877721943048576,0.4507897934386391,0.07198748043818466
