phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,f1_weighted,accuracy,hard_slice_quantile,hard_slice_macro_f1,avg_seq_len,compute_proxy,best_val_macro_f1,best_val_epoch,steps_to_best_val
step_01,819,356,114.18263605050743,2.6345437644049525,0.8266178266178266,0.7379294057255131,0.8297537894653415,0.8266178266178266,0.8,0.4522351332877648,143.8502381372376,51210.684776856586,0.6894057192502515,2.0,356.0
step_02,819,758,121.4986937996,2.625101050361991,0.8742368742368742,0.8314366707444838,0.8743106271647474,0.8742368742368742,0.8,0.4978294539774775,145.05567965582858,109952.20517911807,0.7759639183451503,2.0,758.0
step_03,819,1174,125.17362665385008,2.6023222655057907,0.8901098901098901,0.8499310213826832,0.8896424048214278,0.8901098901098901,0.8,0.5058485463150778,145.375914552737,170671.32368491322,0.8250397575305256,2.0,1174.0
step_04,819,1590,125.40809532161802,2.664771607145667,0.8986568986568987,0.8472337689577473,0.8982553478539812,0.8986568986568987,0.8,0.5954534433567426,145.53486813576694,231400.44033586944,0.8405433378719015,2.0,1590.0
step_05,819,2006,125.3979125265032,2.6044825883582234,0.9072039072039072,0.8695842056392544,0.9065232504397002,0.9072039072039072,0.8,0.6283648743996346,145.62785466587522,292129.47645974567,0.8405433378719015,2.0,1590.0
step_06,819,2422,125.34746542479843,2.616953513585031,0.9023199023199023,0.8591885086008605,0.9014424356995583,0.9023199023199023,0.8,0.6940158856737805,145.68888256448733,352858.47357118834,0.8405433378719015,2.0,1590.0
step_07,819,2838,125.371278854087,2.5826073409989476,0.8962148962148963,0.8530670718646907,0.8943945154883223,0.8962148962148963,0.8,0.5523252733050965,145.73201156911665,413587.44883315306,0.8405433378719015,2.0,1590.0
step_08,819,3254,125.37537974864244,2.6175057692453265,0.8998778998778999,0.8727406275061869,0.8979853666010711,0.8998778998778999,0.8,0.6907714106373964,145.76410898238183,474316.4106286705,0.8558155807033216,2.0,3254.0
step_09,819,3670,125.3779898751527,2.5943012312054634,0.894993894993895,0.8608462435551577,0.8940492208716824,0.894993894993895,0.8,0.5029040138674146,145.78892739471124,535045.3635385903,0.8558155807033216,2.0,3254.0
step_10,819,4086,125.54207488428801,2.6065075621008873,0.9096459096459096,0.8780978795602113,0.908596711593181,0.9096459096459096,0.8,0.7190491844337998,145.80869071896225,595774.3102776798,0.8558155807033216,2.0,3254.0
