phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,accuracy,hard_slice_macro_f1
clean,154,20,9.0859882440418,2.376214507035911,0.44282238442822386,0.08806096528365792,0.44282238442822386,0.10714285714285714
diverse,2367,316,45.23609749600291,2.3393443091772497,0.451338199513382,0.08885163453478626,0.451338199513382,0.09250585480093677
hard,4949,936,94.58156829886138,2.359740807209164,0.451338199513382,0.08885163453478626,0.451338199513382,0.1281094527363184
