phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,accuracy,hard_slice_macro_f1
clean,2080,130,91.26452359836549,9.087001448497176,0.5444702242846094,0.04643445404345623,0.5444702242846094,0.02025528699338893
diverse,4159,390,164.7490108469501,8.031291549094021,0.6759474091260634,0.1629739677955213,0.6759474091260634,0.08212931451051496
hard,6584,802,243.37995691876858,7.945282398723066,0.7254447022428461,0.37164109177286037,0.7254447022428461,0.2730868181094
