phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,f1_weighted,accuracy,hard_slice_quantile,hard_slice_macro_f1,avg_seq_len,compute_proxy,best_val_macro_f1,best_val_epoch,steps_to_best_val
clean,1830,178,70.32051611598581,5.4051405638456345,0.5295081967213114,0.3611633961145042,0.49331245933715684,0.5295081967213114,0.8,0.1820996307578724,226.16291344123857,40256.99859254047,0.3699294155980786,2.0,178.0
diverse,1830,534,112.25958347320557,5.4067773055285215,0.6704918032786885,0.5704882503654914,0.6603405826193196,0.6704918032786885,0.8,0.2829029033302136,224.4116129032258,119835.80129032258,0.5769073077376329,2.0,534.0
hard,1830,1098,172.01666415855289,5.4135434767231345,0.7256830601092896,0.6704926462591402,0.7213651657670148,0.7256830601092896,0.8,0.3763656145351977,220.87227485446866,242517.75779020658,0.6670811235802071,2.0,1098.0
