phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,f1_weighted,accuracy,hard_slice_quantile,hard_slice_macro_f1,avg_seq_len,compute_proxy,best_val_macro_f1,best_val_epoch,steps_to_best_val
step_01,821,232,78.11319473385811,2.4646942680701613,0.781973203410475,0.6276957952263363,0.7788040518422581,0.781973203410475,0.8,0.39437694136993046,143.3403851369677,33254.96935177651,0.6440242884066713,2.0,232.0
step_02,821,498,81.99040487594903,2.5354676973074675,0.8233861144945189,0.7380474130948514,0.8277402359890739,0.8233861144945189,0.8,0.4937999537389892,144.78236184708555,72101.6161998486,0.7147448252758333,2.0,498.0
step_03,821,772,84.70674902107567,2.477617487311363,0.8416565164433617,0.7523409560474309,0.8442500117285988,0.8416565164433617,0.8,0.47376514344823517,145.30055311534082,112172.02700504311,0.7579354248588098,2.0,772.0
step_04,821,1046,84.3125455994159,2.466917624697089,0.8514007308160779,0.7527986359165408,0.8527818246516345,0.8514007308160779,0.8,0.4394011850636731,145.53902921941562,152233.82456350874,0.7671749017559709,2.0,1046.0
step_05,821,1320,84.16474132984877,2.4629249377176166,0.8587088915956151,0.7829023159803911,0.8582353892414839,0.8587088915956151,0.8,0.5253261500726004,145.67837452471483,192295.45437262356,0.7845551429076234,1.0,1183.0
step_06,821,1594,84.0900157270953,2.4524333495646715,0.856272838002436,0.7583045154189751,0.8538132408808938,0.856272838002436,0.8,0.4680079307404145,145.76976350686655,232357.00302994528,0.7867568421695894,2.0,1594.0
step_07,821,1868,84.52336682192981,2.4933083560317755,0.879415347137637,0.805093487371396,0.8783990491160493,0.879415347137637,0.8,0.6763179938005262,145.83431813603707,272418.50627811725,0.7940990508651021,2.0,1868.0
step_08,821,2142,84.5845148563385,2.46780286449939,0.8514007308160779,0.7597179439114594,0.8514532774449078,0.8514007308160779,0.8,0.42053797595593256,145.88234433092305,312479.98155683716,0.8064532200282922,2.0,2142.0
step_09,821,2416,84.27024833671749,2.4541565319523215,0.8623629719853837,0.7747321055321458,0.8607105914476335,0.8623629719853837,0.8,0.48292634683612123,145.9194695318177,352541.43838887155,0.8064532200282922,2.0,2142.0
step_10,821,2690,84.32012790627778,2.443287815898657,0.8574908647990256,0.7664727721131515,0.8560556206827832,0.8574908647990256,0.8,0.48343386561098145,145.9490269199394,392602.88241463696,0.8064532200282922,2.0,2142.0
