phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,accuracy,hard_slice_macro_f1
clean,72,10,7.550985935144126,3.7486582449637353,0.0015232292460015233,3.94780995242889e-05,0.0015232292460015233,0.0
diverse,2145,280,41.05662734108046,3.7241448177956045,0.5734958111195735,0.13679746067478632,0.5734958111195735,0.1077269838159102
hard,4564,852,87.14926865231246,3.7259448100812733,0.7090632140137091,0.36810831302093605,0.7090632140137091,0.24310550901750627
