phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,f1_weighted,accuracy,hard_slice_quantile,hard_slice_macro_f1,avg_seq_len,compute_proxy,best_val_macro_f1,best_val_epoch,steps_to_best_val
clean,500,54,47.252675822936,3.0525176571682096,0.932,0.9319117576378988,0.9319117576378988,0.932,0.8,0.7821350762527233,129.82232893157263,7010.405762304922,0.94210786739238,2.0,54.0
diverse,500,160,70.07299913652241,3.029057332314551,0.956,0.9559887331156776,0.9559887331156777,0.956,0.8,0.7807017543859649,129.9835868694956,20797.3738991193,0.9688667496886675,2.0,160.0
hard,500,326,72.39663091674447,3.025470420718193,0.976,0.975999615993856,0.975999615993856,0.976,0.8,0.8513312609812136,129.2627580833658,42139.65913517725,0.9911111111111112,2.0,326.0
