phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,accuracy,hard_slice_macro_f1
clean,119,16,10.06555411964655,2.3724439148791134,0.11313868613138686,0.02903981264637002,0.11313868613138686,0.01937046004842615
diverse,1567,212,29.95296601112932,2.343236601911485,0.451338199513382,0.08885163453478626,0.451338199513382,0.10914927768860352
hard,3256,620,62.2272062250413,2.352947825100273,0.451338199513382,0.08885163453478626,0.451338199513382,0.1064638783269962
