event,phase,epoch,step,loss,lr,val_macro_f1,val_micro_f1,val_f1_weighted,val_accuracy,avg_seq_len,compute_proxy
train_step,full,1,1,0.681845,2.0833333333333333e-07,,,,,5.3125,5.3125
train_step,full,1,2,0.777705,4.1666666666666667e-07,,,,,5.15625,10.3125
train_step,full,1,3,0.7959,6.25e-07,,,,,5.260416666666667,15.78125
train_step,full,1,4,0.733849,8.333333333333333e-07,,,,,5.265625,21.0625
train_step,full,1,5,0.638903,1.0416666666666667e-06,,,,,5.275,26.375
train_step,full,1,6,0.66069,1.25e-06,,,,,5.390625,32.34375
train_step,full,1,7,0.573471,1.4583333333333335e-06,,,,,5.464285714285714,38.25
train_step,full,1,8,0.820778,1.6666666666666667e-06,,,,,5.4453125,43.5625
train_step,full,1,9,0.726998,1.8750000000000003e-06,,,,,5.5,49.5
train_step,full,1,10,0.710797,2.0833333333333334e-06,,,,,5.53125,55.3125
train_step,full,1,11,0.672843,2.2916666666666666e-06,,,,,5.559659090909091,61.15625
train_step,full,1,12,0.678679,2.5e-06,,,,,5.598958333333333,67.1875
train_step,full,1,13,0.684886,2.7083333333333334e-06,,,,,5.701923076923077,74.125
train_step,full,1,14,0.70169,2.916666666666667e-06,,,,,5.703125,79.84375
train_step,full,1,15,0.796107,3.125e-06,,,,,5.710416666666666,85.65625
train_step,full,1,16,0.697362,3.3333333333333333e-06,,,,,5.740234375,91.84375
train_step,full,1,17,0.777455,3.5416666666666673e-06,,,,,5.738970588235294,97.5625
train_step,full,1,18,0.686807,3.7500000000000005e-06,,,,,5.746527777777778,103.4375
train_step,full,1,19,0.709525,3.958333333333333e-06,,,,,5.71875,108.65625
train_step,full,1,20,0.538599,4.166666666666667e-06,,,,,5.740625,114.8125
train_step,full,1,21,0.601716,4.3750000000000005e-06,,,,,5.712797619047619,119.96874999999999
train_step,full,1,22,0.702743,4.583333333333333e-06,,,,,5.7741477272727275,127.03125
train_step,full,1,23,0.676784,4.791666666666668e-06,,,,,5.770380434782608,132.71875
train_step,full,1,24,0.864509,5e-06,,,,,5.768229166666667,138.4375
train_step,full,1,25,0.616158,5.208333333333334e-06,,,,,5.8225,145.5625
train_step,full,1,26,0.58703,5.416666666666667e-06,,,,,5.858173076923077,152.3125
train_step,full,1,27,0.643721,5.625e-06,,,,,5.855324074074074,158.09375
train_step,full,1,28,0.660422,5.833333333333334e-06,,,,,5.852678571428571,163.875
train_step,full,1,29,0.655504,6.041666666666667e-06,,,,,5.816810344827586,168.6875
train_step,full,1,30,0.64336,6.25e-06,,,,,5.841666666666667,175.25
train_step,full,1,31,0.716168,6.458333333333334e-06,,,,,5.848790322580645,181.3125
train_step,full,1,32,0.906139,6.666666666666667e-06,,,,,5.84765625,187.125
train_step,full,1,33,0.672891,6.875e-06,,,,,5.834280303030303,192.53125
train_step,full,1,34,0.740647,7.083333333333335e-06,,,,,5.862132352941177,199.3125
train_step,full,1,35,0.674767,7.291666666666667e-06,,,,,5.864285714285714,205.25
train_step,full,1,36,0.803423,7.500000000000001e-06,,,,,5.854166666666667,210.75
train_step,full,1,37,0.668755,7.708333333333334e-06,,,,,5.856418918918919,216.6875
train_step,full,1,38,0.647869,7.916666666666667e-06,,,,,5.848684210526316,222.25
train_step,full,1,39,0.670048,8.125000000000001e-06,,,,,5.84375,227.90625
train_step,full,1,40,0.686416,8.333333333333334e-06,,,,,5.8390625,233.5625
train_step,full,1,41,0.749002,8.541666666666666e-06,,,,,5.8376524390243905,239.34375
train_step,full,1,42,0.687269,8.750000000000001e-06,,,,,5.849702380952381,245.68750000000003
train_step,full,1,43,0.678349,8.958333333333334e-06,,,,,5.840843023255814,251.15625
train_step,full,1,44,0.674379,9.166666666666666e-06,,,,,5.832386363636363,256.625
train_step,full,1,45,0.541473,9.375000000000001e-06,,,,,5.842361111111111,262.90625
train_step,full,1,46,0.763375,9.583333333333335e-06,,,,,5.851222826086956,269.15625
train_step,full,1,47,0.667822,9.791666666666666e-06,,,,,5.848404255319149,274.875
train_step,full,1,48,0.846363,1e-05,,,,,5.854166666666667,281.0
train_step,full,1,49,0.771568,1.0208333333333334e-05,,,,,5.861607142857143,287.21875
train_step,full,1,50,0.767167,1.0416666666666668e-05,,,,,5.869375,293.46875
train_step,full,1,51,0.628405,1.0625e-05,,,,,5.8713235294117645,299.4375
train_step,full,1,52,0.618591,1.0833333333333334e-05,,,,,5.8719951923076925,305.34375
train_step,full,1,53,0.688475,1.1041666666666668e-05,,,,,5.882075471698113,311.75
train_step,full,1,54,0.729689,1.125e-05,,,,,5.859375,316.40625
train_step,full,1,55,0.702995,1.1458333333333333e-05,,,,,5.8568181818181815,322.125
train_step,full,1,56,0.600273,1.1666666666666668e-05,,,,,5.86328125,328.34375
train_step,full,1,57,0.771567,1.1875e-05,,,,,5.850877192982456,333.5
train_step,full,1,58,0.7009,1.2083333333333333e-05,,,,,5.84375,338.9375
train_step,full,1,59,0.724981,1.2291666666666668e-05,,,,,5.8474576271186445,345.0
train_step,full,1,60,0.76033,1.25e-05,,,,,5.845833333333333,350.75
train_step,full,1,61,0.607811,1.2708333333333333e-05,,,,,5.849897540983607,356.84375
train_step,full,1,62,0.733645,1.2916666666666668e-05,,,,,5.849798387096774,362.6875
train_step,full,1,63,0.724604,1.3125e-05,,,,,5.841765873015873,368.03125
train_step,full,1,64,0.680713,1.3333333333333333e-05,,,,,5.845703125,374.125
train_step,full,1,65,0.623873,1.3541666666666668e-05,,,,,5.85,380.25
train_step,full,1,66,0.663976,1.375e-05,,,,,5.8508522727272725,386.15625
train_step,full,1,67,0.671032,1.3958333333333333e-05,,,,,5.847481343283582,391.78125
train_step,full,1,68,0.689522,1.416666666666667e-05,,,,,5.844209558823529,397.40625
train_step,full,1,69,0.664469,1.4375e-05,,,,,5.838315217391305,402.84375
train_step,full,1,70,0.646806,1.4583333333333333e-05,,,,,5.841964285714286,408.9375
train_step,full,1,71,0.601943,1.479166666666667e-05,,,,,5.852992957746479,415.5625
train_step,full,1,72,0.614912,1.5000000000000002e-05,,,,,5.853732638888889,421.46875
train_step,full,1,73,0.468134,1.5208333333333333e-05,,,,,5.844606164383562,426.65625
train_step,full,1,74,0.383768,1.5416666666666668e-05,,,,,5.851773648648648,433.03124999999994
train_step,full,1,75,0.502866,1.5625e-05,,,,,5.8525,438.9375
train_step,full,1,76,0.449314,1.5833333333333333e-05,,,,,5.853618421052632,444.875
train_step,full,1,77,0.452088,1.604166666666667e-05,,,,,5.853084415584416,450.6875
train_step,full,1,78,0.603479,1.6250000000000002e-05,,,,,5.857772435897436,456.90625
train_step,full,1,79,0.234915,1.6458333333333335e-05,,,,,5.8643196202531644,463.28125
train_step,full,1,80,0.5667,1.6666666666666667e-05,,,,,5.85703125,468.5625
train_step,full,1,81,0.636352,1.6875e-05,,,,,5.85108024691358,473.93749999999994
train_step,full,1,82,0.351975,1.7083333333333333e-05,,,,,5.839176829268292,478.8125
train_step,full,1,83,0.568542,1.729166666666667e-05,,,,,5.841867469879518,484.875
train_step,full,1,84,0.585186,1.7500000000000002e-05,,,,,5.847842261904762,491.21875
train_step,full,1,85,0.631242,1.7708333333333335e-05,,,,,5.8426470588235295,496.625
train_step,full,1,86,0.335295,1.7916666666666667e-05,,,,,5.836119186046512,501.90625
train_step,full,1,87,0.416343,1.8125e-05,,,,,5.846264367816092,508.625
train_step,full,1,88,0.532976,1.8333333333333333e-05,,,,,5.846235795454546,514.46875
train_step,full,1,89,0.454274,1.854166666666667e-05,,,,,5.852176966292135,520.84375
train_step,full,1,90,0.409869,1.8750000000000002e-05,,,,,5.852083333333334,526.6875
train_step,full,1,91,0.595989,1.8958333333333334e-05,,,,,5.8588598901098905,533.15625
train_step,full,1,92,0.342182,1.916666666666667e-05,,,,,5.861073369565218,539.21875
train_step,full,1,93,0.380746,1.9375e-05,,,,,5.861559139784946,545.125
train_step,full,1,94,0.531916,1.9583333333333333e-05,,,,,5.8580452127659575,550.65625
train_step,full,1,95,0.63191,1.979166666666667e-05,,,,,5.85625,556.34375
train_step,full,1,96,0.4122,2e-05,,,,,5.849609375,561.5625
train_step,full,1,97,0.31465,1.9986824769433466e-05,,,,,5.858247422680412,568.25
train_step,full,1,98,0.45072,1.9973649538866934e-05,,,,,5.867984693877551,575.0625
train_step,full,1,99,0.560982,1.9960474308300398e-05,,,,,5.862689393939394,580.40625
train_step,full,1,100,0.297489,1.9947299077733862e-05,,,,,5.8596875,585.96875
train_step,full,1,101,0.587637,1.9934123847167326e-05,,,,,5.861386138613861,592.0
train_step,full,1,102,0.390622,1.9920948616600794e-05,,,,,5.857230392156863,597.4375
train_step,full,1,103,0.404602,1.9907773386034258e-05,,,,,5.857706310679611,603.34375
train_step,full,1,104,0.460964,1.9894598155467723e-05,,,,,5.857572115384615,609.1875
train_step,full,1,105,0.448113,1.9881422924901187e-05,,,,,5.8532738095238095,614.59375
train_step,full,1,106,0.356768,1.986824769433465e-05,,,,,5.84316037735849,619.375
train_step,full,1,107,0.233936,1.9855072463768115e-05,,,,,5.8390771028037385,624.78125
train_step,full,1,108,0.261766,1.9841897233201583e-05,,,,,5.834201388888889,630.09375
train_step,full,1,109,0.579451,1.9828722002635047e-05,,,,,5.836869266055046,636.21875
train_step,full,1,110,0.286684,1.981554677206851e-05,,,,,5.834090909090909,641.75
train_step,full,1,111,0.23615,1.9802371541501976e-05,,,,,5.834177927927928,647.59375
train_step,full,1,112,0.238329,1.9789196310935443e-05,,,,,5.840401785714286,654.125
train_step,full,1,113,0.343803,1.9776021080368908e-05,,,,,5.845132743362832,660.5
train_step,full,1,114,0.346037,1.9762845849802372e-05,,,,,5.844572368421052,666.28125
train_step,full,1,115,0.572727,1.974967061923584e-05,,,,,5.839130434782609,671.5
train_step,full,1,116,0.419889,1.9736495388669304e-05,,,,,5.838092672413793,677.21875
train_step,full,1,117,0.466623,1.9723320158102768e-05,,,,,5.839743589743589,683.25
train_step,full,1,118,0.267769,1.9710144927536236e-05,,,,,5.8403072033898304,689.15625
train_step,full,1,119,0.498096,1.96969696969697e-05,,,,,5.842436974789916,695.25
train_step,full,1,120,0.252239,1.9683794466403164e-05,,,,,5.838541666666667,700.625
train_step,full,1,121,0.318317,1.967061923583663e-05,,,,,5.840392561983471,706.6875
train_step,full,1,122,0.554898,1.9657444005270093e-05,,,,,5.843493852459017,712.90625
train_step,full,1,123,0.531303,1.9644268774703557e-05,,,,,5.838160569105691,718.09375
train_step,full,1,124,0.636025,1.9631093544137025e-05,,,,,5.839465725806452,724.09375
train_step,full,1,125,0.315197,1.961791831357049e-05,,,,,5.8425,730.3125
train_step,full,1,126,0.402964,1.9604743083003953e-05,,,,,5.8365575396825395,735.40625
train_step,full,1,127,0.508419,1.9591567852437418e-05,,,,,5.834153543307087,740.9375
train_step,full,1,128,0.63333,1.9578392621870885e-05,,,,,5.834716796875,746.84375
train_step,full,1,129,0.342933,1.956521739130435e-05,,,,,5.833333333333333,752.5
train_step,full,1,130,0.484256,1.9552042160737814e-05,,,,,5.828846153846154,757.75
train_step,full,1,131,0.307692,1.9538866930171278e-05,,,,,5.823711832061068,762.90625
train_step,full,1,132,0.330618,1.9525691699604746e-05,,,,,5.8274147727272725,769.21875
train_step,full,1,133,0.435462,1.951251646903821e-05,,,,,5.825422932330827,774.78125
train_step,full,1,134,0.387656,1.9499341238471674e-05,,,,,5.8278917910447765,780.9375
train_step,full,1,135,0.2186,1.9486166007905142e-05,,,,,5.825,786.375
train_step,full,1,136,0.236546,1.9472990777338606e-05,,,,,5.82421875,792.09375
train_step,full,1,137,0.273175,1.945981554677207e-05,,,,,5.825501824817518,798.09375
train_step,full,1,138,0.278777,1.9446640316205535e-05,,,,,5.824954710144928,803.84375
train_step,full,1,139,0.105086,1.9433465085639e-05,,,,,5.83318345323741,810.8125
train_step,full,1,140,0.326774,1.9420289855072467e-05,,,,,5.833035714285714,816.625
train_step,full,1,141,0.37275,1.940711462450593e-05,,,,,5.833554964539007,822.53125
train_step,full,1,142,0.19591,1.9393939393939395e-05,,,,,5.835167253521127,828.59375
train_step,full,1,143,0.295311,1.938076416337286e-05,,,,,5.83631993006993,834.59375
train_step,full,1,144,0.485491,1.9367588932806324e-05,,,,,5.840928819444445,841.09375
train_step,full,1,145,0.376948,1.935441370223979e-05,,,,,5.839655172413793,846.75
train_step,full,1,146,0.277843,1.9341238471673256e-05,,,,,5.83861301369863,852.4375
train_step,full,1,147,0.439484,1.932806324110672e-05,,,,,5.8416241496598635,858.7187499999999
train_step,full,1,148,0.352585,1.9314888010540187e-05,,,,,5.843116554054054,864.78125
train_step,full,1,149,0.403333,1.9301712779973652e-05,,,,,5.84123322147651,870.34375
train_step,full,1,150,0.108899,1.9288537549407116e-05,,,,,5.8377083333333335,875.65625
train_step,full,1,151,0.322237,1.927536231884058e-05,,,,,5.834850993377484,881.0625
train_step,full,1,152,0.32486,1.9262187088274048e-05,,,,,5.843544407894737,888.21875
train_step,full,1,153,0.580387,1.9249011857707512e-05,,,,,5.847630718954249,894.6875
train_step,full,1,154,0.427546,1.9235836627140976e-05,,,,,5.849431818181818,900.8125
train_step,full,1,155,0.287246,1.922266139657444e-05,,,,,5.850201612903226,906.78125
train_step,full,1,156,0.306071,1.920948616600791e-05,,,,,5.853565705128205,913.15625
train_step,full,1,157,0.359288,1.9196310935441373e-05,,,,,5.855891719745223,919.375
train_step,full,1,158,0.106486,1.9183135704874837e-05,,,,,5.855617088607595,925.1875
train_step,full,1,159,0.427879,1.91699604743083e-05,,,,,5.855149371069182,930.96875
train_step,full,1,160,0.338797,1.9156785243741765e-05,,,,,5.85390625,936.625
train_step,full,1,161,0.29991,1.914361001317523e-05,,,,,5.85151397515528,942.09375
train_step,full,1,162,0.280398,1.9130434782608697e-05,,,,,5.853973765432099,948.34375
train_step,full,1,163,0.263245,1.911725955204216e-05,,,,,5.855828220858895,954.5
train_step,full,1,164,0.30048,1.9104084321475626e-05,,,,,5.853849085365853,960.03125
train_step,full,1,165,0.154018,1.9090909090909094e-05,,,,,5.866666666666666,967.9999999999999
train_step,full,1,166,0.32176,1.9077733860342558e-05,,,,,5.864457831325301,973.4999999999999
train_step,full,1,167,0.27657,1.9064558629776022e-05,,,,,5.8630239520958085,979.125
train_step,full,1,168,0.208617,1.905138339920949e-05,,,,,5.859933035714286,984.46875
train_step,full,1,169,0.436687,1.9038208168642954e-05,,,,,5.8544748520710055,989.4062499999999
train_step,full,1,170,0.237306,1.9025032938076418e-05,,,,,5.856066176470589,995.5312500000001
train_step,full,1,171,0.247525,1.9011857707509883e-05,,,,,5.863304093567251,1002.625
train_step,full,1,172,0.260266,1.899868247694335e-05,,,,,5.863372093023256,1008.5
train_step,full,1,173,0.355899,1.8985507246376814e-05,,,,,5.865606936416185,1014.75
