event,phase,epoch,step,loss,lr,val_macro_f1,val_micro_f1,val_f1_weighted,val_accuracy,avg_seq_len,compute_proxy
train_step,clean,1,1,0.506921,3.3333333333333333e-06,,,,,130.90625,130.90625
train_step,clean,1,2,0.318004,6.666666666666667e-06,,,,,136.140625,272.28125
train_step,clean,1,3,0.425911,1e-05,,,,,127.76041666666667,383.28125
train_step,clean,1,4,1.805962,1.3333333333333333e-05,,,,,130.609375,522.4375
train_step,clean,1,5,3.417278,1.6666666666666667e-05,,,,,127.5875,637.9375
train_step,clean,1,6,0.454516,2e-05,,,,,123.79166666666667,742.75
train_step,clean,1,7,0.875423,1.981818181818182e-05,,,,,123.29017857142857,863.03125
train_step,clean,1,8,0.300783,1.963636363636364e-05,,,,,124.15625,993.25
train_step,clean,1,9,0.732665,1.9454545454545457e-05,,,,,124.15625,1117.40625
train_step,clean,1,10,0.748687,1.9272727272727275e-05,,,,,123.721875,1237.21875
train_step,clean,1,11,1.239148,1.9090909090909094e-05,,,,,123.625,1359.875
train_step,clean,1,12,0.423915,1.8909090909090912e-05,,,,,122.40104166666667,1468.8125
train_step,clean,1,13,0.230871,1.872727272727273e-05,,,,,122.3389423076923,1590.40625
train_step,clean,1,14,0.172003,1.8545454545454545e-05,,,,,122.66294642857143,1717.28125
train_step,clean,1,15,0.09965,1.8363636363636367e-05,,,,,123.28125,1849.21875
train_step,clean,1,16,0.71547,1.8181818181818182e-05,,,,,122.021484375,1952.34375
train_step,clean,1,17,0.180038,1.8e-05,,,,,122.1875,2077.1875
train_step,clean,1,18,0.641531,1.781818181818182e-05,,,,,121.53298611111111,2187.59375
train_step,clean,1,19,3.08866,1.7636363636363637e-05,,,,,120.42434210526316,2288.0625
train_step,clean,1,20,0.193642,1.7454545454545456e-05,,,,,119.9375,2398.75
train_step,clean,1,21,0.286562,1.7272727272727274e-05,,,,,119.42559523809524,2507.9375
train_step,clean,1,22,0.190875,1.7090909090909092e-05,,,,,118.9872159090909,2617.71875
train_step,clean,1,23,0.096148,1.690909090909091e-05,,,,,119.69701086956522,2753.03125
train_step,clean,1,24,0.181797,1.672727272727273e-05,,,,,118.86067708333333,2852.65625
train_step,clean,1,25,2.968991,1.6545454545454548e-05,,,,,118.7125,2967.8125
train_step,clean,1,26,0.133911,1.6363636363636366e-05,,,,,118.81009615384616,3089.0625
train_step,clean,1,27,0.165593,1.6181818181818184e-05,,,,,118.60648148148148,3202.375
train_step,clean,1,28,1.555801,1.6000000000000003e-05,,,,,118.421875,3315.8125
train_step,clean,1,29,1.671795,1.5818181818181818e-05,,,,,118.52155172413794,3437.125
train_step,clean,1,30,0.837847,1.563636363636364e-05,,,,,118.525,3555.75
train_step,clean,1,31,0.221664,1.5454545454545454e-05,,,,,118.87096774193549,3685.0
train_step,clean,1,32,3.222141,1.5272727272727276e-05,,,,,118.8896484375,3804.46875
train_step,clean,1,33,3.540171,1.5090909090909091e-05,,,,,119.08617424242425,3929.84375
train_step,clean,1,34,0.388279,1.4909090909090911e-05,,,,,119.02389705882354,4046.8125
train_step,clean,1,35,0.242546,1.4727272727272728e-05,,,,,118.90803571428572,4161.78125
train_step,clean,1,36,0.066299,1.4545454545454546e-05,,,,,118.34375,4260.375
train_step,clean,1,37,0.252359,1.4363636363636365e-05,,,,,118.23902027027027,4374.84375
train_step,clean,1,38,0.546869,1.4181818181818183e-05,,,,,118.53207236842105,4504.21875
train_step,clean,1,39,2.998276,1.4e-05,,,,,118.64903846153847,4627.3125
train_step,clean,1,40,3.603255,1.381818181818182e-05,,,,,118.92890625,4757.15625
train_step,clean,1,41,0.577718,1.3636363636363637e-05,,,,,118.78963414634147,4870.375
train_step,clean,1,42,0.32058,1.3454545454545455e-05,,,,,118.8735119047619,4992.6875
train_step,clean,1,43,0.231611,1.3272727272727275e-05,,,,,118.82630813953489,5109.53125
train_step,clean,1,44,0.489971,1.3090909090909092e-05,,,,,119.03551136363636,5237.5625
