phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,f1_weighted,accuracy,hard_slice_quantile,hard_slice_macro_f1,avg_seq_len,compute_proxy,best_val_macro_f1,best_val_epoch,steps_to_best_val
clean,500,76,60.062264553271234,3.0303755793720484,0.958,0.957986387589579,0.957986387589579,0.958,0.8,0.8298468621759583,126.77037037037037,9634.548148148147,0.9488158408790817,2.0,76.0
diverse,500,228,100.01614756044,2.9566821232438087,0.978,0.977999911999648,0.977999911999648,0.978,0.8,0.8629385964912281,127.25212620027435,29013.484773662552,0.971110968449227,2.0,228.0
hard,500,470,120.71497172489762,3.04686451330781,0.982,0.981999927999712,0.981999927999712,0.982,0.8,0.7695852534562212,126.6074479444741,59505.50053390283,0.9822208174473044,1.0,349.0
