event,phase,epoch,step,loss,lr,val_macro_f1,val_micro_f1,val_f1_weighted,val_accuracy,avg_seq_len,compute_proxy
train_step,full,1,1,0.651264,3.125e-07,,,,,5.75,5.75
train_step,full,1,2,0.75174,6.25e-07,,,,,5.65625,11.3125
train_step,full,1,3,0.700385,9.375000000000001e-07,,,,,5.5,16.5
train_step,full,1,4,0.668387,1.25e-06,,,,,5.5390625,22.15625
train_step,full,1,5,0.584695,1.5625e-06,,,,,5.70625,28.53125
train_step,full,1,6,0.734732,1.8750000000000003e-06,,,,,5.822916666666667,34.9375
train_step,full,1,7,0.709488,2.1875000000000002e-06,,,,,5.861607142857143,41.03125
train_step,full,1,8,0.729002,2.5e-06,,,,,5.84375,46.75
train_step,full,1,9,0.734571,2.8125e-06,,,,,5.774305555555555,51.96875
train_step,full,1,10,0.708017,3.125e-06,,,,,5.80625,58.0625
train_step,full,1,11,0.847191,3.4375e-06,,,,,5.795454545454546,63.75000000000001
train_step,full,1,12,0.806059,3.7500000000000005e-06,,,,,5.859375,70.3125
train_step,full,1,13,0.704891,4.0625000000000005e-06,,,,,5.788461538461538,75.25
train_step,full,1,14,0.659208,4.3750000000000005e-06,,,,,5.792410714285714,81.09375
train_step,full,1,15,0.750432,4.6875000000000004e-06,,,,,5.802083333333333,87.03125
train_step,full,1,16,0.605972,5e-06,,,,,5.75390625,92.0625
train_step,full,1,17,0.685941,5.3125e-06,,,,,5.75,97.75
train_step,full,1,18,0.716193,5.625e-06,,,,,5.779513888888889,104.03125
train_step,full,1,19,0.661019,5.9375e-06,,,,,5.7631578947368425,109.5
train_step,full,1,20,0.801885,6.25e-06,,,,,5.7515625,115.03125
train_step,full,1,21,0.68021,6.5625e-06,,,,,5.782738095238095,121.4375
train_step,full,1,22,0.660912,6.875e-06,,,,,5.740056818181818,126.28125
train_step,full,1,23,0.656612,7.1875e-06,,,,,5.762228260869565,132.53125
train_step,full,1,24,0.635876,7.500000000000001e-06,,,,,5.796875,139.125
train_step,full,1,25,0.763444,7.8125e-06,,,,,5.8175,145.4375
train_step,full,1,26,0.755552,8.125000000000001e-06,,,,,5.816105769230769,151.21875
train_step,full,1,27,0.650348,8.4375e-06,,,,,5.810185185185185,156.875
train_step,full,1,28,0.720203,8.750000000000001e-06,,,,,5.810267857142857,162.6875
train_step,full,1,29,0.740659,9.0625e-06,,,,,5.787715517241379,167.84375
train_step,full,1,30,0.648392,9.375000000000001e-06,,,,,5.780208333333333,173.40625
train_step,full,1,31,0.653459,9.6875e-06,,,,,5.789314516129032,179.46875
train_step,full,1,32,0.659493,1e-05,,,,,5.8115234375,185.96875
train_step,full,1,33,0.658018,1.0312500000000002e-05,,,,,5.820075757575758,192.0625
train_step,full,1,34,0.695352,1.0625e-05,,,,,5.819852941176471,197.875
train_step,full,1,35,0.727586,1.0937500000000002e-05,,,,,5.804464285714285,203.15625
train_step,full,1,36,0.765602,1.125e-05,,,,,5.790798611111111,208.46875
train_step,full,1,37,0.756902,1.1562500000000002e-05,,,,,5.782094594594595,213.9375
train_step,full,1,38,0.675661,1.1875e-05,,,,,5.784539473684211,219.8125
train_step,full,1,39,0.738563,1.2187500000000001e-05,,,,,5.764423076923077,224.8125
train_step,full,1,40,0.67328,1.25e-05,,,,,5.778125,231.125
train_step,full,1,41,0.736541,1.2812500000000001e-05,,,,,5.788109756097561,237.3125
train_step,full,1,42,0.744677,1.3125e-05,,,,,5.814732142857143,244.21875000000003
train_step,full,1,43,0.666675,1.3437500000000001e-05,,,,,5.792877906976744,249.09375
train_step,full,1,44,0.649043,1.375e-05,,,,,5.791193181818182,254.8125
train_step,full,1,45,0.706028,1.4062500000000001e-05,,,,,5.795833333333333,260.8125
train_step,full,1,46,0.668013,1.4375e-05,,,,,5.786684782608695,266.1875
train_step,full,1,47,0.671046,1.4687500000000001e-05,,,,,5.779255319148936,271.625
train_step,full,1,48,0.647783,1.5000000000000002e-05,,,,,5.774088541666667,277.15625
