phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,accuracy,hard_slice_macro_f1
clean,3244,204,95.81907002348453,8.269884701818228,0.5103703703703704,0.03533033244952722,0.5103703703703704,0.026471953824425916
diverse,6487,610,252.95570234116167,8.298232180066407,0.6718518518518518,0.17441633229333153,0.6718518518518518,0.10487991887675911
hard,10270,1252,366.5454134289175,8.33687487244606,0.7229629629629629,0.38411737915465133,0.7229629629629629,0.20444728926561045
