phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,f1_weighted,accuracy,hard_slice_quantile,hard_slice_macro_f1,avg_seq_len,compute_proxy,best_val_macro_f1,best_val_epoch,steps_to_best_val
step_01,500,116,41.73485424928367,1.4531620535999537,0.948,0.9479791916766707,0.9479791916766707,0.948,0.8,0.7681217864704104,127.49207217058502,14789.080371787863,0.9533220384191731,2.0,116.0
step_02,500,270,46.65853122342378,1.4558301223441958,0.972,0.971999551992832,0.9719995519928318,0.972,0.8,0.8702677202500295,127.38659191777622,34394.37981779958,0.971110968449227,2.0,270.0
step_03,500,476,62.032246530056,1.463454807177186,0.974,0.973997399739974,0.9739973997399741,0.974,0.8,0.8725524272969528,127.18983498349834,60542.36145214521,0.9755554348416535,2.0,476.0
step_04,500,730,75.55566563550383,1.46510658133775,0.98,0.9799971195852203,0.9799971195852203,0.98,0.8,0.8926215677251113,126.69806451612904,92489.5870967742,0.9799975305593283,1.0,603.0
step_05,500,984,75.38646297156811,1.455463225953281,0.978,0.977999207971487,0.9779992079714871,0.978,0.8,0.8815633636004737,126.46041467304626,124437.04803827751,0.9866666666666667,2.0,984.0
step_06,500,1238,75.41204474586993,1.4785380838438869,0.974,0.9739990639663028,0.9739990639663029,0.974,0.8,0.8677725688183676,126.32035487959442,156384.5993409379,0.9866666666666667,2.0,984.0
step_07,500,1492,75.40340541023761,1.4613289423286915,0.968,0.9679979518689197,0.9679979518689197,0.968,0.8,0.818087318087318,126.22801261829653,188332.19482649842,0.9866666666666667,2.0,984.0
step_08,500,1746,75.46721905656159,1.46032028272748,0.976,0.975999615993856,0.975999615993856,0.976,0.8,0.8901098901098901,126.16255166217431,220279.81520215634,0.9866666666666667,2.0,984.0
step_09,500,2000,75.48799037281424,1.46658752579242,0.97,0.96999699969997,0.96999699969997,0.97,0.8,0.8661311914323963,126.11372549019607,252227.45098039214,0.9866666666666667,2.0,984.0
step_10,500,2254,75.37505679484457,1.4584964020177722,0.98,0.9799996799948799,0.9799996799948799,0.98,0.8,0.8936924167257264,126.07590814196242,284175.0969519833,0.9866666666666667,2.0,984.0
