phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,accuracy,hard_slice_macro_f1
clean,1313,84,115.76200276985765,9.896618358790874,0.5843520782396088,0.34759040027559124,0.5843520782396088,0.1950045613239362
diverse,2625,250,200.96478247921914,9.945509066805243,0.71760391198044,0.4954775224914161,0.71760391198044,0.22238162975005077
hard,4156,510,330.1363301584497,9.761191487312317,0.7762836185819071,0.7057723250098299,0.7762836185819071,0.3103705617268004
