phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,accuracy,hard_slice_macro_f1
clean,9,2,6.972787765786052,7.981367168016732,0.002242152466367713,5.263850506645611e-05,0.002242152466367713,0.00028490028490028494
