phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,accuracy,hard_slice_macro_f1
full,823,816,249.16262628976256,2.486260302364826,0.8469015795868773,0.8202654264289093,0.8469015795868773,0.45184000725796386
