event,phase,epoch,step,loss,lr,val_macro_f1,val_micro_f1,val_f1_weighted,val_accuracy,avg_seq_len,compute_proxy
train_step,clean,1,1,3.00843,2.0000000000000003e-06,,,,,226.78125,226.78125
train_step,clean,1,2,2.634398,4.000000000000001e-06,,,,,230.828125,461.65625
train_step,clean,1,3,3.889972,6e-06,,,,,222.6875,668.0625
train_step,clean,1,4,2.240354,8.000000000000001e-06,,,,,226.09375,904.375
train_step,clean,1,5,3.203825,1e-05,,,,,229.88125,1149.40625
train_step,clean,1,6,3.063756,1.2e-05,,,,,228.890625,1373.34375
train_step,clean,1,7,2.57167,1.4e-05,,,,,230.04464285714286,1610.3125
train_step,clean,1,8,2.157424,1.6000000000000003e-05,,,,,231.12890625,1849.03125
train_step,clean,1,9,1.960343,1.8e-05,,,,,230.76041666666666,2076.84375
train_step,clean,1,10,3.230515,2e-05,,,,,230.265625,2302.65625
train_step,clean,1,11,3.005574,1.9880952380952384e-05,,,,,229.95738636363637,2529.53125
train_step,clean,1,12,3.974849,1.9761904761904763e-05,,,,,229.88541666666666,2758.625
train_step,clean,1,13,3.162572,1.9642857142857145e-05,,,,,229.20673076923077,2979.6875
train_step,clean,1,14,3.36464,1.9523809523809524e-05,,,,,228.83705357142858,3203.71875
train_step,clean,1,15,7.888922,1.9404761904761906e-05,,,,,228.29166666666666,3424.375
train_step,clean,1,16,2.992611,1.928571428571429e-05,,,,,228.80078125,3660.8125
train_step,clean,1,17,3.533653,1.916666666666667e-05,,,,,229.58823529411765,3903.0
train_step,clean,1,18,2.08298,1.904761904761905e-05,,,,,228.953125,4121.15625
train_step,clean,1,19,2.034669,1.892857142857143e-05,,,,,228.44572368421052,4340.46875
train_step,clean,1,20,2.372123,1.880952380952381e-05,,,,,228.840625,4576.8125
train_step,clean,1,21,1.767781,1.8690476190476193e-05,,,,,229.32440476190476,4815.8125
train_step,clean,1,22,1.945069,1.8571428571428575e-05,,,,,229.6193181818182,5051.625
train_step,clean,1,23,4.340224,1.8452380952380954e-05,,,,,229.08152173913044,5268.875
train_step,clean,1,24,2.772226,1.8333333333333333e-05,,,,,228.56770833333334,5485.625
train_step,clean,1,25,4.240146,1.8214285714285715e-05,,,,,228.64,5716.0
train_step,clean,1,26,2.351694,1.8095238095238097e-05,,,,,229.0096153846154,5954.25
train_step,clean,1,27,3.118766,1.797619047619048e-05,,,,,228.7627314814815,6176.59375
train_step,clean,1,28,2.57472,1.785714285714286e-05,,,,,228.54129464285714,6399.15625
train_step,clean,1,29,5.440168,1.7738095238095237e-05,,,,,228.70043103448276,6632.3125
train_step,clean,1,30,2.926348,1.761904761904762e-05,,,,,228.2625,6847.875
train_step,clean,1,31,2.28096,1.7500000000000002e-05,,,,,228.40020161290323,7080.40625
train_step,clean,1,32,2.413416,1.7380952380952384e-05,,,,,228.3505859375,7307.21875
train_step,clean,1,33,4.283964,1.7261904761904763e-05,,,,,228.66761363636363,7546.03125
train_step,clean,1,34,3.109561,1.7142857142857142e-05,,,,,228.7215073529412,7776.53125
train_step,clean,1,35,2.190341,1.7023809523809524e-05,,,,,228.30714285714285,7990.75
train_step,clean,1,36,5.95692,1.6904761904761906e-05,,,,,228.42708333333334,8223.375
train_step,clean,1,37,1.697491,1.678571428571429e-05,,,,,228.2972972972973,8447.0
train_step,clean,1,38,2.130522,1.6666666666666667e-05,,,,,228.08881578947367,8667.375
train_step,clean,1,39,2.436084,1.6547619047619046e-05,,,,,228.16666666666666,8898.5
train_step,clean,1,40,2.710733,1.642857142857143e-05,,,,,228.27890625,9131.15625
train_step,clean,1,41,2.543416,1.630952380952381e-05,,,,,228.1875,9355.6875
train_step,clean,1,42,2.379941,1.6190476190476193e-05,,,,,228.20386904761904,9584.5625
train_step,clean,1,43,10.28121,1.6071428571428572e-05,,,,,228.30668604651163,9817.1875
train_step,clean,1,44,1.910847,1.5952380952380954e-05,,,,,228.3487215909091,10047.34375
train_step,clean,1,45,3.218757,1.5833333333333333e-05,,,,,228.5701388888889,10285.65625
train_step,clean,1,46,1.746557,1.5714285714285715e-05,,,,,228.59646739130434,10515.4375
train_step,clean,1,47,1.714595,1.5595238095238098e-05,,,,,228.5093085106383,10739.9375
train_step,clean,1,48,4.836169,1.5476190476190476e-05,,,,,228.53776041666666,10969.8125
