phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,accuracy,hard_slice_macro_f1
clean,867,110,22.818280769046396,2.3247990892268717,0.5067319461444308,0.4541157444248699,0.5067319461444308,0.2580185894894498
diverse,2167,382,50.975095006171614,2.323026380967349,0.7282741738066095,0.6784692236480667,0.7282741738066095,0.3203552830882023
hard,3684,844,70.42023227503523,2.3377650128677487,0.8053855569155447,0.7456696204363301,0.8053855569155447,0.27710317460317463
