phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,accuracy,hard_slice_macro_f1
full,823,1632,313.8514740364626,2.477011683396995,0.4507897934386391,0.08877721943048576,0.4507897934386391,0.07431133888532991
