phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,f1_weighted,accuracy,hard_slice_quantile,hard_slice_macro_f1,avg_seq_len,compute_proxy,best_val_macro_f1,best_val_epoch,steps_to_best_val
step_01,500,74,30.157958102412522,1.4547972567379475,0.946,0.9459219112398303,0.9459219112398303,0.946,0.8,0.8021978021978022,129.2704987320372,9566.016906170753,0.9332013854527461,2.0,74.0
step_02,500,176,31.729939680546522,1.4539105761796236,0.96,0.96,0.96,0.96,0.8,0.8030355694589271,128.3573466476462,22590.89300998573,0.9555546776232617,2.0,176.0
step_03,500,314,42.40279205143452,1.458549072034657,0.976,0.976,0.976,0.976,0.8,0.8759818106655644,128.05834165834165,40210.319280719275,0.9644437420986094,2.0,314.0
step_04,500,488,52.5037212241441,1.4549631625413895,0.98,0.9799996799948799,0.9799996799948799,0.98,0.8,0.9066293183940243,127.19848406988694,62072.86022610483,0.9711098271034269,2.0,488.0
step_05,500,662,52.5021336870268,1.4584628669545054,0.982,0.981999927999712,0.981999927999712,0.982,0.8,0.9080882352941176,126.79106314493988,83935.6838019502,0.9711098271034269,2.0,488.0
step_06,500,836,52.54621103871614,1.4535989072173834,0.984,0.9839989759344598,0.9839989759344598,0.984,0.8,0.9214454045561665,126.55336531254684,105798.61340128916,0.9711098271034269,2.0,488.0
step_07,500,1010,52.459600523114204,1.4596508936956525,0.984,0.984,0.984,0.984,0.8,0.9166666666666667,126.39761801377085,127661.59419390856,0.9711098271034269,2.0,488.0
step_08,500,1184,52.540202281437814,1.4591575795784593,0.974,0.9739998959995839,0.9739998959995839,0.974,0.8,0.8699869986998701,126.28767195767196,149524.6035978836,0.9711098271034269,2.0,488.0
step_09,500,1358,52.44208673853427,1.459148091264069,0.976,0.975999615993856,0.975999615993856,0.976,0.8,0.8886526976414617,126.20591355689838,171387.630610268,0.971110968449227,2.0,1358.0
step_10,500,1532,52.39858749229461,1.4563297852873802,0.972,0.971999551992832,0.9719995519928318,0.972,0.8,0.8023715415019763,126.14273448360454,193250.66922888215,0.971110968449227,2.0,1358.0
