phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,accuracy,hard_slice_macro_f1
full,817,1812,282.12911071116105,2.325821404810995,0.40514075887392903,0.09998155090512932,0.40514075887392903,0.12778665355782232
