phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,accuracy,hard_slice_macro_f1
clean,99,14,6.672839873004705,0.3996906690299511,0.6870876531573987,0.4072625698324022,0.6870876531573987,0.45384615384615384
diverse,2779,362,12.91742122080177,0.39894188987091184,0.8774740810556079,0.8597690912492172,0.8774740810556079,0.5590062111801242
hard,5686,1074,26.72667174693197,0.39762570708990097,0.9038642789820923,0.8904724313820743,0.9038642789820923,0.6748721924744991
