phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,f1_weighted,accuracy,hard_slice_quantile,hard_slice_macro_f1,avg_seq_len,compute_proxy,best_val_macro_f1,best_val_epoch,steps_to_best_val
step_01,500,114,42.52850522380322,1.453501776792109,0.93,0.929851565913473,0.929851565913473,0.93,0.8,0.721964782205746,129.8966465090709,14808.217702034082,0.9422210809102403,1.0,57.0
step_02,500,268,46.66123084910214,1.4602568289265037,0.976,0.9759984639016897,0.9759984639016898,0.976,0.8,0.8974358974358975,129.55956002808333,34721.96208752633,0.968879053132842,2.0,268.0
step_03,500,476,61.92393807787448,1.4593248469755054,0.972,0.9719982078853047,0.9719982078853047,0.972,0.8,0.862738887129131,129.0545358510498,61429.9590650997,0.9777760218091307,2.0,476.0
step_04,500,730,75.37878080829978,1.4540975326672196,0.974,0.9739998959995839,0.9739998959995839,0.974,0.8,0.7873848334514528,128.36436376150735,93705.98554590036,0.9866666666666667,2.0,730.0
step_05,500,984,75.39426756929606,1.457693218253553,0.982,0.9819993519766712,0.9819993519766712,0.982,0.8,0.8815633636004737,128.03088113315894,125982.3870350284,0.9866666666666667,2.0,730.0
step_06,500,1238,75.35135058593005,1.4679895471781492,0.978,0.977999911999648,0.977999911999648,0.978,0.8,0.8851102941176471,127.83435582822086,158258.93251533742,0.9866666666666667,2.0,730.0
step_07,500,1492,75.37416031304747,1.4603970116004348,0.98,0.9799996799948799,0.9799996799948799,0.98,0.8,0.8844820947246823,127.70479114962352,190535.5483952383,0.9866666666666667,2.0,730.0
step_08,500,1746,75.39946143049747,1.4559155190363526,0.972,0.9719928301645222,0.9719928301645221,0.972,0.8,0.8224251648909182,127.6129461237106,222812.2039319987,0.9866666666666667,2.0,730.0
step_09,500,2000,75.31530518084764,1.4594174213707447,0.986,0.9859994959818554,0.9859994959818554,0.986,0.8,0.915855271066234,127.54444200420419,255088.88400840838,0.9888888340189335,1.0,1873.0
step_10,500,2254,75.45648422650993,1.4577694330364466,0.98,0.9799996799948799,0.9799996799948799,0.98,0.8,0.90999099909991,127.49138434985942,287365.5803245831,0.9888888340189335,1.0,1873.0
