phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,accuracy,hard_slice_macro_f1
clean,93,12,6.559943830128759,0.4660018989816308,0.6877358490566038,0.4074902179988821,0.6877358490566038,0.4424083769633508
diverse,2779,360,12.497086522635072,0.47034672601148486,0.9150943396226415,0.9024216611638212,0.9150943396226415,0.7000565930956424
hard,5676,1070,26.425913516897708,0.46579461358487606,0.9084905660377358,0.8961807396188313,0.9084905660377358,0.6593356517568054
