phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,accuracy,hard_slice_macro_f1
clean,1297,164,61.7220210172236,4.879940465092659,0.6303549571603427,0.5462865817010044,0.6303549571603427,0.1926635842143063
diverse,3290,576,73.34185576299205,2.319806615356356,0.8004895960832313,0.753053277721788,0.8004895960832313,0.34647705235940535
hard,5614,1278,107.20323496917263,2.3208895912393928,0.8506731946144431,0.8190844148526705,0.8506731946144431,0.38051084625504966
