phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,f1_weighted,accuracy,hard_slice_quantile,hard_slice_macro_f1,avg_seq_len,compute_proxy,best_val_macro_f1,best_val_epoch,steps_to_best_val
step_01,1830,214,77.77654168568552,5.487276063300669,0.5759562841530055,0.36212845341618133,0.5153750295112361,0.5759562841530055,0.8,0.13384103133561834,227.00824014125956,48579.76339022955,0.35737103503301587,2.0,214.0
step_02,1830,568,112.1411661291495,5.428760102018714,0.6612021857923497,0.519974097335519,0.6419602133563286,0.6612021857923497,0.8,0.2316290209950003,225.101975499393,127857.92208365523,0.5082006367284252,2.0,568.0
step_03,1830,1154,178.6658978248015,5.429615295492113,0.726775956284153,0.6477697037168689,0.7219618392206374,0.726775956284153,0.8,0.33134087793653627,220.97251195132552,255002.27879182965,0.6299697346223417,2.0,1154.0
step_04,1830,1746,180.8034953707829,5.445249768905342,0.7562841530054645,0.6836540592577179,0.7547786054601296,0.7562841530054645,0.8,0.3626000734560316,219.54797273053464,383330.7603875135,0.6810517224228541,2.0,1746.0
step_05,1830,2338,181.58998741116375,5.437269387766719,0.7775956284153005,0.723416020742431,0.7757077173230886,0.7775956284153005,0.8,0.3752670732664105,218.84554805528768,511660.8913532626,0.7057575135159909,2.0,2338.0
step_06,1830,2930,180.83452369645238,5.4459980027750134,0.7978142076502732,0.7445061865091331,0.7992542395048463,0.7978142076502732,0.8,0.422513629351924,218.4271915202804,639991.6711544215,0.7217799811728649,2.0,2930.0
step_07,1830,3522,180.96764475293458,5.477730685845017,0.8038251366120218,0.7628246497714786,0.8028833017820859,0.8038251366120218,0.8,0.4404947344788338,218.14956626848692,768322.7723976109,0.7259995942387453,2.0,3522.0
step_08,1830,4114,180.4702712437138,5.428352018818259,0.7961748633879782,0.7608755042126912,0.7970204348186967,0.7961748633879782,0.8,0.4049427848671274,217.95188532822058,896654.0562402995,0.7271767011081047,2.0,4114.0
step_09,1830,4706,180.703870723024,5.504708597436547,0.8109289617486338,0.7784116815559691,0.8104033759035277,0.8109289617486338,0.8,0.47947761925609594,217.80396382016494,1024985.4537376962,0.7388744230553757,2.0,4706.0
step_10,1830,5298,180.90509179607034,5.456383702345192,0.807103825136612,0.7795186744181497,0.8065665219972529,0.807103825136612,0.8,0.46679150809489045,217.68911415136694,1153316.926773942,0.7388744230553757,2.0,4706.0
