phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,f1_weighted,accuracy,hard_slice_quantile,hard_slice_macro_f1,avg_seq_len,compute_proxy,best_val_macro_f1,best_val_epoch,steps_to_best_val
step_01,1061,154,14.891535943374038,0.26146832667291164,0.8633364750235627,0.8323735951230409,0.8594661150359976,0.8633364750235627,0.8,0.6697235513024987,5.858948226661231,902.2780269058296,0.827826588622733,2.0,154.0
step_02,1061,398,9.125813980586827,0.2582810763269663,0.8972667295004713,0.8810265241647353,0.8975567331671808,0.8972667295004713,0.8,0.7094536795135598,5.801168667087808,2308.8651295009477,0.8751859894639482,2.0,398.0
step_03,1061,704,11.288100440986454,0.2579856598749757,0.8963242224316682,0.8811603942652331,0.8971244244457283,0.8963242224316682,0.8,0.7039904705181655,5.7937611408199645,4078.807843137255,0.883884173726875,2.0,704.0
step_04,1061,1060,12.964439348317683,0.25297512486577034,0.9038642789820923,0.8891113497385117,0.904321734152436,0.9038642789820923,0.8,0.733295389869095,5.800674875680795,6148.715368221643,0.8901217694308281,2.0,1060.0
step_05,1061,1416,13.139832993969321,0.2545750252902508,0.9114043355325165,0.8954017636151594,0.9107873689043775,0.9114043355325165,0.8,0.7420988905087844,5.804112745967027,8218.62364828931,0.8988744602161202,2.0,1416.0
step_06,1061,1772,13.155168018303812,0.25749957747757435,0.9123468426013195,0.8978245269596499,0.9123105368122153,0.9123468426013195,0.8,0.7664746086915953,5.806169429097606,10288.532228360958,0.8988744602161202,2.0,1416.0
step_07,1061,2128,12.914308626204729,0.2537924759089947,0.9132893496701225,0.898670420383012,0.9131442486350148,0.9132893496701225,0.8,0.764186276588227,5.807538044119382,12358.440957886045,0.8988744602161202,2.0,1416.0
step_08,1061,2484,13.075029405765235,0.2549901558086276,0.9245994344957588,0.9106676770228173,0.9239344341390551,0.9245994344957588,0.8,0.8230897009966778,5.808514401212734,14428.349772612431,0.8988744602161202,2.0,1416.0
step_09,1061,2840,13.13131801597774,0.2560996040701866,0.9170593779453345,0.9027489604946295,0.9167780920986376,0.9170593779453345,0.8,0.7875335269212865,5.809246000176787,16498.258640502077,0.8988744602161202,2.0,1416.0
step_10,1061,3196,12.985461100935936,0.2559389192610979,0.9076343072573044,0.8932902298850575,0.9080030496062054,0.9076343072573044,0.8,0.7541516500600665,5.809814625716754,18568.167543790747,0.8988744602161202,2.0,1416.0
