phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,f1_weighted,accuracy,hard_slice_quantile,hard_slice_macro_f1,avg_seq_len,compute_proxy,best_val_macro_f1,best_val_epoch,steps_to_best_val
step_01,1831,214,77.70895922277123,5.440033068880439,0.5669033315128346,0.3431855153559834,0.5032954490480593,0.5669033315128346,0.8,0.15929095677559515,226.55510084770535,48482.79158140894,0.3363056868177011,2.0,214.0
step_02,1831,572,113.16689066775143,5.426524188369513,0.6564718732932824,0.5253461308502149,0.6395302882923933,0.6564718732932824,0.8,0.23327610570145227,225.34118291347207,128895.15662650602,0.5086113707721566,2.0,572.0
step_03,1831,1160,178.91168276406825,5.4150186982005835,0.7214636810486074,0.6573153687811434,0.7183160672013028,0.7214636810486074,0.8,0.3764253433160178,221.39074064070013,256813.25914321214,0.6444925650768315,2.0,1160.0
step_04,1831,1752,181.1273227231577,5.445527656935155,0.7454942654287274,0.6798658346207237,0.7460860677344672,0.7454942654287274,0.8,0.35129792094002665,220.0066116293199,385451.5835745685,0.6802357103059095,2.0,1752.0
step_05,1831,2344,180.851032926701,5.437513876706362,0.7673402512288368,0.7192790432021744,0.7657367643043581,0.7673402512288368,0.8,0.377219828308016,219.32247470027502,514091.88069744466,0.7085393260434666,2.0,2344.0
step_06,1831,2936,180.91288936138153,5.410817390307784,0.778809393773894,0.7376808648887976,0.7773970225791479,0.778809393773894,0.8,0.4231249162252675,218.91449457598944,642732.956075105,0.740525461697893,2.0,2936.0
step_07,1831,3528,180.44893628079444,5.473520636558533,0.787001638448935,0.7508949099900388,0.7884656914180316,0.787001638448935,0.8,0.4760905106003997,218.6435424092497,771374.4176198329,0.7433548592523901,2.0,3528.0
step_08,1831,4120,181.06227558944374,5.429203204810619,0.7913708356089568,0.7477559932386397,0.7918113465776272,0.7913708356089568,0.8,0.448403632840846,218.4505094061736,900016.0987534353,0.7532733850066285,2.0,4120.0
step_09,1831,4712,180.89208996668458,5.4731850158423185,0.795193883123976,0.7626405012253911,0.7966109379351536,0.795193883123976,0.8,0.4788934210658383,218.30600947816967,1028657.9166611355,0.7532733850066285,2.0,4120.0
step_10,1831,5304,180.5587847661227,5.425027824006975,0.7913708356089568,0.7601360307638592,0.7918513778394953,0.7913708356089568,0.8,0.44844258017901845,218.19378309218052,1157299.8255209255,0.7532733850066285,2.0,4120.0
