phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,f1_weighted,accuracy,hard_slice_quantile,hard_slice_macro_f1,avg_seq_len,compute_proxy,best_val_macro_f1,best_val_epoch,steps_to_best_val
clean,1830,278,96.5314865661785,5.485082105733454,0.601639344262295,0.41534396787869887,0.5690086944113852,0.601639344262295,0.8,0.22567156226065382,230.41151337980662,64054.40071958624,0.42236527107920174,2.0,278.0
diverse,1830,834,171.27302521280944,5.4275459330528975,0.6934426229508197,0.580554535257008,0.6887026447554093,0.6934426229508197,0.8,0.2800655202556105,227.5400644629338,189768.4137620868,0.5990694453504356,2.0,834.0
hard,1830,1716,264.42700707074255,5.439366809092462,0.7579234972677595,0.6992789952955967,0.7557277020071153,0.7579234972677595,0.8,0.4113399859965623,223.99981767129782,384383.6871239471,0.7123140257781021,2.0,1716.0
