phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,f1_weighted,accuracy,hard_slice_quantile,hard_slice_macro_f1,avg_seq_len,compute_proxy,best_val_macro_f1,best_val_epoch,steps_to_best_val
easy,1186,180,19.557802023366094,0.7419246779754758,0.4822934232715008,0.4441941317493699,0.46977732815941126,0.4822934232715008,0.8,0.23112781954887218,24.294097222222224,4372.9375,0.4741619497197659,2.0,180.0
easy_medium,1186,542,24.900330637581646,0.7389526152983308,0.5177065767284992,0.5071543552162172,0.5181182485743652,0.5177065767284992,0.8,0.2997875681646153,24.464529568337,13259.775026038653,0.5468821733093816,2.0,542.0
all,1186,1144,40.689936936832964,0.7406426416710019,0.5337268128161888,0.5354993150570937,0.5340801516569504,0.5337268128161888,0.8,0.28408129453586195,24.643479690840323,28192.14076632133,0.5592439224783722,2.0,1144.0
