mode,metric,mean,std,ci_95_low,ci_95_high,n_folds
raw,micro_f1,0.873404,0.014112,0.863309,0.883499,10
raw,macro_f1,0.827408,0.022601,0.811240,0.843576,10
raw,accuracy,0.873404,0.014112,0.863309,0.883499,10
raw,hard_slice_macro_f1,0.485832,0.069950,0.435793,0.535871,10
