phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,f1_weighted,accuracy,hard_slice_quantile,hard_slice_macro_f1,avg_seq_len,compute_proxy,best_val_macro_f1,best_val_epoch,steps_to_best_val
step_01,500,74,32.54856512323022,1.4627798460423946,0.938,0.937999751999008,0.937999751999008,0.938,0.8,0.7575757575757576,130.40622299049267,9650.060501296457,0.9444419751988977,2.0,74.0
step_02,500,174,31.05509113240987,1.4609991097822785,0.954,0.953977725219006,0.9539777252190059,0.954,0.8,0.8090644156366193,130.53506208911614,22713.100803506208,0.9644268774703557,1.0,124.0
step_03,500,312,41.91790146473795,1.4575272323563695,0.972,0.9719887955182073,0.9719887955182073,0.972,0.8,0.8826666666666667,130.086655817738,40587.03661513426,0.9844437530556913,1.0,243.0
step_04,500,486,52.51859171129763,1.4563051285222173,0.976,0.976,0.976,0.976,0.8,0.8712998712998713,129.408269405799,62892.41893121831,0.9866666666666667,1.0,399.0
step_05,500,660,52.52925722673535,1.463656559586525,0.974,0.9739998959995839,0.9739998959995839,0.974,0.8,0.8369905956112853,129.08962354290082,85199.15153831455,0.9866666666666667,1.0,399.0
step_06,500,834,52.471240975894034,1.4613385489210486,0.98,0.98,0.98,0.98,0.8,0.8901098901098901,128.90453893210483,107506.38546937543,0.9888888340189335,1.0,747.0
step_07,500,1008,52.47061226889491,1.4558248901739717,0.976,0.975999615993856,0.975999615993856,0.976,0.8,0.8542982030111705,128.7835914085914,129813.86013986013,0.9888888340189335,1.0,747.0
step_08,500,1182,52.45853028446436,1.4609159864485264,0.966,0.965996599659966,0.965996599659966,0.966,0.8,0.82174688057041,128.69836623915705,152121.46889468364,0.9888888340189335,1.0,747.0
step_09,500,1356,52.45458295941353,1.451500958763063,0.974,0.9739998959995839,0.9739998959995839,0.974,0.8,0.8074359354169753,128.63507372716313,174429.15997403322,0.9888888340189335,1.0,747.0
step_10,500,1530,52.39758541062474,1.4495110781863332,0.978,0.977999911999648,0.977999911999648,0.978,0.8,0.8588368153585545,128.58621256316502,196736.9052216425,0.9888888340189335,1.0,747.0
