phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,f1_weighted,accuracy,hard_slice_quantile,hard_slice_macro_f1,avg_seq_len,compute_proxy,best_val_macro_f1,best_val_epoch,steps_to_best_val
clean,500,76,42.94102003145963,1.461037177592516,0.93,0.9297952830453603,0.9297952830453603,0.93,0.8,0.6799999999999999,128.52427983539096,9767.845267489713,0.94210786739238,2.0,76.0
diverse,500,228,46.34987295232713,1.4591230088844895,0.97,0.96999699969997,0.96999699969997,0.97,0.8,0.8895841001104159,128.7034293552812,29344.381893004112,0.9733333333333334,2.0,228.0
hard,500,470,71.85866911895573,1.470428311266005,0.97,0.9699902768496993,0.9699902768496993,0.97,0.8,0.8243005811596162,127.83235451147891,60081.20662039509,0.9777777777777777,2.0,470.0
